"Código Localidade";"Nome Localidade";"Ano";"Faixa Etária - Escolar";"Total"
80009;"Bom Retiro";2020;"04 a 05 anos";1.308
80009;"Bom Retiro";2020;"06 anos";646
80009;"Bom Retiro";2020;"07 a 10 anos";2.273
80009;"Bom Retiro";2020;"11 a 14 anos";1.698
80009;"Bom Retiro";2020;"15 a 17 anos";1.308
80009;"Bom Retiro";2020;"18 a 19 anos";928
80009;"Bom Retiro";2020;"Total da Seleção";10.288
80009;"Bom Retiro";2020;"Total Geral da População";38.877
80010;"Brás";2020;"00 a 03 anos";1.900
80010;"Brás";2020;"04 a 05 anos";1.300
80010;"Brás";2020;"06 anos";637
80010;"Brás";2020;"07 a 10 anos";2.080
80010;"Brás";2020;"11 a 14 anos";1.240
80010;"Brás";2020;"15 a 17 anos";1.030
80010;"Brás";2020;"18 a 19 anos";749
80010;"Brás";2020;"Total da Seleção";8.936
80010;"Brás";2020;"Total Geral da População";33.045
80011;"Brasilândia";2020;"00 a 03 anos";17.847
80011;"Brasilândia";2020;"04 a 05 anos";10.036
80011;"Brasilândia";2020;"06 anos";4.891
80011;"Brasilândia";2020;"07 a 10 anos";17.401
80011;"Brasilândia";2020;"11 a 14 anos";14.251
80011;"Brasilândia";2020;"15 a 17 anos";12.036
80011;"Brasilândia";2020;"18 a 19 anos";9.050
80011;"Brasilândia";2020;"Total da Seleção";85.512
80011;"Brasilândia";2020;"Total Geral da População";281.977
80012;"Butantã";2020;"00 a 03 anos";1.994
80012;"Butantã";2020;"04 a 05 anos";1.177
80012;"Butantã";2020;"06 anos";584
80012;"Butantã";2020;"07 a 10 anos";2.137
80012;"Butantã";2020;"11 a 14 anos";1.767
80012;"Butantã";2020;"15 a 17 anos";1.367
80012;"Butantã";2020;"18 a 19 anos";961
80012;"Butantã";2020;"Total da Seleção";9.987
80012;"Butantã";2020;"Total Geral da População";53.836
80013;"Cachoeirinha";2020;"00 a 03 anos";8.395
80013;"Cachoeirinha";2020;"04 a 05 anos";4.792
80013;"Cachoeirinha";2020;"06 anos";2.362
80013;"Cachoeirinha";2020;"07 a 10 anos";8.582
80013;"Cachoeirinha";2020;"11 a 14 anos";7.204
80013;"Cachoeirinha";2020;"15 a 17 anos";5.839
80013;"Cachoeirinha";2020;"18 a 19 anos";4.290
80013;"Cachoeirinha";2020;"Total da Seleção";41.464
80013;"Cachoeirinha";2020;"Total Geral da População";146.387
80014;"Cambuci";2020;"00 a 03 anos";1.853
80014;"Cambuci";2020;"04 a 05 anos";1.080
80014;"Cambuci";2020;"06 anos";540
80014;"Cambuci";2020;"07 a 10 anos";2.015
80014;"Cambuci";2020;"11 a 14 anos";1.721
80014;"Cambuci";2020;"15 a 17 anos";1.286
80014;"Cambuci";2020;"18 a 19 anos";897
80014;"Cambuci";2020;"Total da Seleção";9.392
80014;"Cambuci";2020;"Total Geral da População";40.667
80015;"Campo Belo";2020;"00 a 03 anos";2.421
80015;"Campo Belo";2020;"04 a 05 anos";1.431
80015;"Campo Belo";2020;"06 anos";720
80015;"Campo Belo";2020;"07 a 10 anos";2.712
80015;"Campo Belo";2020;"11 a 14 anos";2.348
80015;"Campo Belo";2020;"15 a 17 anos";1.761
80015;"Campo Belo";2020;"18 a 19 anos";1.204
80015;"Campo Belo";2020;"Total da Seleção";12.597
80015;"Campo Belo";2020;"Total Geral da População";63.744
80016;"Campo Grande";2020;"00 a 03 anos";4.322
80016;"Campo Grande";2020;"04 a 05 anos";2.436
80016;"Campo Grande";2020;"06 anos";1.232
80016;"Campo Grande";2020;"07 a 10 anos";4.820
80016;"Campo Grande";2020;"11 a 14 anos";4.554
80016;"Campo Grande";2020;"15 a 17 anos";3.454
80016;"Campo Grande";2020;"18 a 19 anos";2.478
80016;"Campo Grande";2020;"Total da Seleção";23.296
80016;"Campo Grande";2020;"Total Geral da População";106.722
80017;"Campo Limpo";2020;"00 a 03 anos";12.497
80017;"Campo Limpo";2020;"04 a 05 anos";6.774
80017;"Campo Limpo";2020;"06 anos";3.363
80017;"Campo Limpo";2020;"07 a 10 anos";12.766
80017;"Campo Limpo";2020;"11 a 14 anos";11.676
80017;"Campo Limpo";2020;"15 a 17 anos";9.032
80017;"Campo Limpo";2020;"18 a 19 anos";6.649
80017;"Campo Limpo";2020;"Total da Seleção";62.757
80017;"Campo Limpo";2020;"Total Geral da População";228.893
80018;"Cangaiba";2020;"00 a 03 anos";7.125
80018;"Cangaiba";2020;"04 a 05 anos";4.083
80018;"Cangaiba";2020;"06 anos";2.008
80018;"Cangaiba";2020;"07 a 10 anos";7.240
80018;"Cangaiba";2020;"11 a 14 anos";6.000
80018;"Cangaiba";2020;"15 a 17 anos";4.898
80018;"Cangaiba";2020;"18 a 19 anos";3.693
80018;"Cangaiba";2020;"Total da Seleção";35.047
80018;"Cangaiba";2020;"Total Geral da População";138.107
80019;"Capão Redondo";2020;"00 a 03 anos";17.242
80019;"Capão Redondo";2020;"04 a 05 anos";9.479
80019;"Capão Redondo";2020;"06 anos";4.661
80019;"Capão Redondo";2020;"07 a 10 anos";17.149
80019;"Capão Redondo";2020;"11 a 14 anos";14.989
80019;"Capão Redondo";2020;"15 a 17 anos";12.236
80019;"Capão Redondo";2020;"18 a 19 anos";9.069
80019;"Capão Redondo";2020;"Total da Seleção";84.825
80019;"Capão Redondo";2020;"Total Geral da População";296.378
80020;"Carrão";2020;"00 a 03 anos";3.264
80020;"Carrão";2020;"04 a 05 anos";1.856
80020;"Carrão";2020;"06 anos";927
80020;"Carrão";2020;"07 a 10 anos";3.509
80020;"Carrão";2020;"11 a 14 anos";3.187
80020;"Carrão";2020;"15 a 17 anos";2.579
80020;"Carrão";2020;"18 a 19 anos";1.902
80020;"Carrão";2020;"Total da Seleção";17.224
80020;"Carrão";2020;"Total Geral da População";84.925
80021;"Casa Verde";2020;"00 a 03 anos";4.089
80021;"Casa Verde";2020;"04 a 05 anos";2.406
80021;"Casa Verde";2020;"06 anos";1.189
80021;"Casa Verde";2020;"07 a 10 anos";4.283
80021;"Casa Verde";2020;"11 a 14 anos";3.481
80021;"Casa Verde";2020;"15 a 17 anos";2.775
80021;"Casa Verde";2020;"18 a 19 anos";2.026
80021;"Casa Verde";2020;"Total da Seleção";20.249
80021;"Casa Verde";2020;"Total Geral da População";86.004
80022;"Cidade Ademar";2020;"00 a 03 anos";16.103
80022;"Cidade Ademar";2020;"04 a 05 anos";9.041
80022;"Cidade Ademar";2020;"06 anos";4.451
80022;"Cidade Ademar";2020;"07 a 10 anos";16.249
80022;"Cidade Ademar";2020;"11 a 14 anos";13.779
80022;"Cidade Ademar";2020;"15 a 17 anos";11.002
80022;"Cidade Ademar";2020;"18 a 19 anos";8.078
80022;"Cidade Ademar";2020;"Total da Seleção";78.703
80022;"Cidade Ademar";2020;"Total Geral da População";285.677
80023;"Cidade Dutra";2020;"00 a 03 anos";10.610
80023;"Cidade Dutra";2020;"04 a 05 anos";5.942
80023;"Cidade Dutra";2020;"06 anos";2.929
80023;"Cidade Dutra";2020;"07 a 10 anos";10.771
80023;"Cidade Dutra";2020;"11 a 14 anos";9.392
80023;"Cidade Dutra";2020;"15 a 17 anos";7.775
80023;"Cidade Dutra";2020;"18 a 19 anos";5.806
80023;"Cidade Dutra";2020;"Total da Seleção";53.225
80023;"Cidade Dutra";2020;"Total Geral da População";203.131
80024;"Cidade Lider";2020;"00 a 03 anos";6.989
80024;"Cidade Lider";2020;"04 a 05 anos";3.828
80024;"Cidade Lider";2020;"06 anos";1.891
80024;"Cidade Lider";2020;"07 a 10 anos";7.063
80024;"Cidade Lider";2020;"11 a 14 anos";6.367
80024;"Cidade Lider";2020;"15 a 17 anos";5.222
80024;"Cidade Lider";2020;"18 a 19 anos";3.846
80024;"Cidade Lider";2020;"Total da Seleção";35.206
80024;"Cidade Lider";2020;"Total Geral da População";135.247
80025;"Cidade Tiradentes";2020;"00 a 03 anos";14.370
80025;"Cidade Tiradentes";2020;"04 a 05 anos";7.326
80025;"Cidade Tiradentes";2020;"06 anos";3.591
80025;"Cidade Tiradentes";2020;"07 a 10 anos";13.658
80025;"Cidade Tiradentes";2020;"11 a 14 anos";13.146
80025;"Cidade Tiradentes";2020;"15 a 17 anos";11.138
80025;"Cidade Tiradentes";2020;"18 a 19 anos";8.277
80025;"Cidade Tiradentes";2020;"Total da Seleção";71.506
80025;"Cidade Tiradentes";2020;"Total Geral da População";235.630
80026;"Consolação";2020;"00 a 03 anos";1.843
80026;"Consolação";2020;"04 a 05 anos";987
80026;"Consolação";2020;"06 anos";474
80026;"Consolação";2020;"07 a 10 anos";1.655
80026;"Consolação";2020;"11 a 14 anos";1.279
80026;"Consolação";2020;"15 a 17 anos";1.000
80026;"Consolação";2020;"18 a 19 anos";692
80026;"Consolação";2020;"Total da Seleção";7.930
80026;"Consolação";2020;"Total Geral da População";57.405
80027;"Cursino";2020;"00 a 03 anos";4.813
80027;"Cursino";2020;"04 a 05 anos";2.816
80027;"Cursino";2020;"06 anos";1.411
80027;"Cursino";2020;"07 a 10 anos";5.298
80027;"Cursino";2020;"11 a 14 anos";4.602
80027;"Cursino";2020;"15 a 17 anos";3.518
80027;"Cursino";2020;"18 a 19 anos";2.472
80027;"Cursino";2020;"Total da Seleção";24.930
80027;"Cursino";2020;"Total Geral da População";113.728
80028;"Ermelino Matarazzo";2020;"00 a 03 anos";6.277
80028;"Ermelino Matarazzo";2020;"04 a 05 anos";3.441
80028;"Ermelino Matarazzo";2020;"06 anos";1.707
80028;"Ermelino Matarazzo";2020;"07 a 10 anos";6.427
80028;"Ermelino Matarazzo";2020;"11 a 14 anos";5.810
80028;"Ermelino Matarazzo";2020;"15 a 17 anos";4.584
80028;"Ermelino Matarazzo";2020;"18 a 19 anos";3.362
80028;"Ermelino Matarazzo";2020;"Total da Seleção";31.608
80028;"Ermelino Matarazzo";2020;"Total Geral da População";118.715
80029;"Freguesia do Ó";2020;"00 a 03 anos";6.531
80029;"Freguesia do Ó";2020;"04 a 05 anos";3.809
80029;"Freguesia do Ó";2020;"06 anos";1.876
80029;"Freguesia do Ó";2020;"07 a 10 anos";6.747
80029;"Freguesia do Ó";2020;"11 a 14 anos";5.527
80029;"Freguesia do Ó";2020;"15 a 17 anos";4.493
80029;"Freguesia do Ó";2020;"18 a 19 anos";3.399
80029;"Freguesia do Ó";2020;"Total da Seleção";32.382
80029;"Freguesia do Ó";2020;"Total Geral da População";140.083
80030;"Grajaú";2020;"00 a 03 anos";23.820
80030;"Grajaú";2020;"04 a 05 anos";13.061
80030;"Grajaú";2020;"06 anos";6.409
80030;"Grajaú";2020;"07 a 10 anos";23.447
80030;"Grajaú";2020;"11 a 14 anos";20.444
80030;"Grajaú";2020;"15 a 17 anos";16.981
80030;"Grajaú";2020;"18 a 19 anos";12.724
80030;"Grajaú";2020;"Total da Seleção";116.886
80030;"Grajaú";2020;"Total Geral da População";390.096
80031;"Guaianases";2020;"00 a 03 anos";6.650
80031;"Guaianases";2020;"04 a 05 anos";3.621
80031;"Guaianases";2020;"06 anos";1.771
80031;"Guaianases";2020;"07 a 10 anos";6.462
80031;"Guaianases";2020;"11 a 14 anos";5.623
80031;"Guaianases";2020;"15 a 17 anos";4.723
80031;"Guaianases";2020;"18 a 19 anos";3.507
80031;"Guaianases";2020;"Total da Seleção";32.357
80031;"Guaianases";2020;"Total Geral da População";109.730
80033;"Iguatemi";2020;"00 a 03 anos";9.451
80033;"Iguatemi";2020;"04 a 05 anos";5.025
80033;"Iguatemi";2020;"06 anos";2.448
80033;"Iguatemi";2020;"07 a 10 anos";8.955
80033;"Iguatemi";2020;"11 a 14 anos";7.915
80033;"Iguatemi";2020;"15 a 17 anos";6.701
80033;"Iguatemi";2020;"18 a 19 anos";5.013
80033;"Iguatemi";2020;"Total da Seleção";45.508
80033;"Iguatemi";2020;"Total Geral da População";149.739
80034;"Ipiranga";2020;"00 a 03 anos";4.788
80034;"Ipiranga";2020;"04 a 05 anos";2.783
80034;"Ipiranga";2020;"06 anos";1.389
80034;"Ipiranga";2020;"07 a 10 anos";5.177
80034;"Ipiranga";2020;"11 a 14 anos";4.480
80034;"Ipiranga";2020;"15 a 17 anos";3.488
80034;"Ipiranga";2020;"18 a 19 anos";2.498
80034;"Ipiranga";2020;"Total da Seleção";24.603
80034;"Ipiranga";2020;"Total Geral da População";112.222
80035;"Itaim Bibi";2020;"00 a 03 anos";3.524
80035;"Itaim Bibi";2020;"04 a 05 anos";2.155
80035;"Itaim Bibi";2020;"06 anos";1.091
80035;"Itaim Bibi";2020;"07 a 10 anos";4.090
80035;"Itaim Bibi";2020;"11 a 14 anos";3.329
80035;"Itaim Bibi";2020;"15 a 17 anos";2.117
80035;"Itaim Bibi";2020;"18 a 19 anos";1.350
80035;"Itaim Bibi";2020;"Total da Seleção";17.656
80035;"Itaim Bibi";2020;"Total Geral da População";97.229
80036;"Itaim Paulista";2020;"00 a 03 anos";13.650
80036;"Itaim Paulista";2020;"04 a 05 anos";7.327
80036;"Itaim Paulista";2020;"06 anos";3.605
80036;"Itaim Paulista";2020;"07 a 10 anos";13.436
80036;"Itaim Paulista";2020;"11 a 14 anos";12.154
80036;"Itaim Paulista";2020;"15 a 17 anos";9.940
80036;"Itaim Paulista";2020;"18 a 19 anos";7.487
80036;"Itaim Paulista";2020;"Total da Seleção";67.599
80036;"Itaim Paulista";2020;"Total Geral da População";234.912
80037;"Itaquera";2020;"00 a 03 anos";11.375
80037;"Itaquera";2020;"04 a 05 anos";6.300
80037;"Itaquera";2020;"06 anos";3.114
80037;"Itaquera";2020;"07 a 10 anos";11.595
80037;"Itaquera";2020;"11 a 14 anos";10.307
80037;"Itaquera";2020;"15 a 17 anos";8.308
80037;"Itaquera";2020;"18 a 19 anos";6.235
80037;"Itaquera";2020;"Total da Seleção";57.234
80037;"Itaquera";2020;"Total Geral da População";211.555
80038;"Jabaquara";2020;"00 a 03 anos";10.788
80038;"Jabaquara";2020;"04 a 05 anos";6.174
80038;"Jabaquara";2020;"06 anos";3.077
80038;"Jabaquara";2020;"07 a 10 anos";11.503
80038;"Jabaquara";2020;"11 a 14 anos";10.026
80038;"Jabaquara";2020;"15 a 17 anos";7.669
80038;"Jabaquara";2020;"18 a 19 anos";5.611
80038;"Jabaquara";2020;"Total da Seleção";54.848
80038;"Jabaquara";2020;"Total Geral da População";229.346
80039;"Jaçanã";2020;"00 a 03 anos";4.628
80039;"Jaçanã";2020;"04 a 05 anos";2.438
80039;"Jaçanã";2020;"06 anos";1.216
80039;"Jaçanã";2020;"07 a 10 anos";4.754
80039;"Jaçanã";2020;"11 a 14 anos";4.661
80039;"Jaçanã";2020;"15 a 17 anos";3.755
80039;"Jaçanã";2020;"18 a 19 anos";2.757
80039;"Jaçanã";2020;"Total da Seleção";24.209
80039;"Jaçanã";2020;"Total Geral da População";96.054
80040;"Jaguara";2020;"00 a 03 anos";1.019
80040;"Jaguara";2020;"04 a 05 anos";599
80040;"Jaguara";2020;"06 anos";297
80040;"Jaguara";2020;"07 a 10 anos";1.085
80040;"Jaguara";2020;"11 a 14 anos";920
80040;"Jaguara";2020;"15 a 17 anos";758
80040;"Jaguara";2020;"18 a 19 anos";556
80040;"Jaguara";2020;"Total da Seleção";5.234
80040;"Jaguara";2020;"Total Geral da População";23.950
80041;"Jaguaré";2020;"00 a 03 anos";2.679
80041;"Jaguaré";2020;"04 a 05 anos";1.517
80041;"Jaguaré";2020;"06 anos";757
80041;"Jaguaré";2020;"07 a 10 anos";2.861
80041;"Jaguaré";2020;"11 a 14 anos";2.578
80041;"Jaguaré";2020;"15 a 17 anos";2.063
80041;"Jaguaré";2020;"18 a 19 anos";1.472
80041;"Jaguaré";2020;"Total da Seleção";13.927
80041;"Jaguaré";2020;"Total Geral da População";55.192
80042;"Jaraguá";2020;"00 a 03 anos";12.205
80042;"Jaraguá";2020;"04 a 05 anos";6.660
80042;"Jaraguá";2020;"06 anos";3.264
80042;"Jaraguá";2020;"07 a 10 anos";11.984
80042;"Jaraguá";2020;"11 a 14 anos";10.631
80042;"Jaraguá";2020;"15 a 17 anos";9.083
80042;"Jaraguá";2020;"18 a 19 anos";6.852
80042;"Jaraguá";2020;"Total da Seleção";60.679
80042;"Jaraguá";2020;"Total Geral da População";212.819
80043;"Jardim Ângela";2020;"00 a 03 anos";20.681
80043;"Jardim Ângela";2020;"04 a 05 anos";11.148
80043;"Jardim Ângela";2020;"06 anos";5.525
80043;"Jardim Ângela";2020;"07 a 10 anos";20.962
80043;"Jardim Ângela";2020;"11 a 14 anos";19.336
80043;"Jardim Ângela";2020;"15 a 17 anos";15.414
80043;"Jardim Ângela";2020;"18 a 19 anos";11.269
80043;"Jardim Ângela";2020;"Total da Seleção";104.335
80043;"Jardim Ângela";2020;"Total Geral da População";338.265
80044;"Jardim Helena";2020;"00 a 03 anos";8.598
80044;"Jardim Helena";2020;"04 a 05 anos";4.757
80044;"Jardim Helena";2020;"06 anos";2.322
80044;"Jardim Helena";2020;"07 a 10 anos";8.342
80044;"Jardim Helena";2020;"11 a 14 anos";6.933
80044;"Jardim Helena";2020;"15 a 17 anos";5.635
80044;"Jardim Helena";2020;"18 a 19 anos";4.251
80044;"Jardim Helena";2020;"Total da Seleção";40.838
80044;"Jardim Helena";2020;"Total Geral da População";135.605
80045;"Jardim Paulista";2020;"00 a 03 anos";3.119
80045;"Jardim Paulista";2020;"04 a 05 anos";1.843
80045;"Jardim Paulista";2020;"06 anos";915
80045;"Jardim Paulista";2020;"07 a 10 anos";3.304
80045;"Jardim Paulista";2020;"11 a 14 anos";2.575
80045;"Jardim Paulista";2020;"15 a 17 anos";1.785
80045;"Jardim Paulista";2020;"18 a 19 anos";1.197
80045;"Jardim Paulista";2020;"Total da Seleção";14.738
80045;"Jardim Paulista";2020;"Total Geral da População";90.719
80046;"Jardim São Luís";2020;"00 a 03 anos";16.267
80046;"Jardim São Luís";2020;"04 a 05 anos";9.101
80046;"Jardim São Luís";2020;"06 anos";4.483
80046;"Jardim São Luís";2020;"07 a 10 anos";16.448
80046;"Jardim São Luís";2020;"11 a 14 anos";14.249
80046;"Jardim São Luís";2020;"15 a 17 anos";11.711
80046;"Jardim São Luís";2020;"18 a 19 anos";8.685
80046;"Jardim São Luís";2020;"Total da Seleção";80.944
80046;"Jardim São Luís";2020;"Total Geral da População";293.660
80047;"José Bonifácio";2020;"00 a 03 anos";6.553
80047;"José Bonifácio";2020;"04 a 05 anos";3.375
80047;"José Bonifácio";2020;"06 anos";1.697
80047;"José Bonifácio";2020;"07 a 10 anos";6.831
80047;"José Bonifácio";2020;"11 a 14 anos";7.029
80047;"José Bonifácio";2020;"15 a 17 anos";5.616
80047;"José Bonifácio";2020;"18 a 19 anos";4.108
80047;"José Bonifácio";2020;"Total da Seleção";35.209
80047;"José Bonifácio";2020;"Total Geral da População";136.560
80096;"Lajeado";2020;"00 a 03 anos";10.753
80096;"Lajeado";2020;"04 a 05 anos";5.767
80096;"Lajeado";2020;"06 anos";2.831
80096;"Lajeado";2020;"07 a 10 anos";10.499
80096;"Lajeado";2020;"11 a 14 anos";9.338
80096;"Lajeado";2020;"15 a 17 anos";7.440
80096;"Lajeado";2020;"18 a 19 anos";5.637
80096;"Lajeado";2020;"Total da Seleção";52.265
80096;"Lajeado";2020;"Total Geral da População";174.539
80048;"Lapa";2020;"00 a 03 anos";2.429
80048;"Lapa";2020;"04 a 05 anos";1.430
80048;"Lapa";2020;"06 anos";721
80048;"Lapa";2020;"07 a 10 anos";2.737
80048;"Lapa";2020;"11 a 14 anos";2.405
80048;"Lapa";2020;"15 a 17 anos";1.779
80048;"Lapa";2020;"18 a 19 anos";1.227
80048;"Lapa";2020;"Total da Seleção";12.728
80048;"Lapa";2020;"Total Geral da População";67.170
80049;"Liberdade";2020;"00 a 03 anos";2.898
80049;"Liberdade";2020;"04 a 05 anos";1.796
80049;"Liberdade";2020;"06 anos";892
80049;"Liberdade";2020;"07 a 10 anos";3.186
80049;"Liberdade";2020;"11 a 14 anos";2.428
80049;"Liberdade";2020;"15 a 17 anos";1.787
80049;"Liberdade";2020;"18 a 19 anos";1.229
80049;"Liberdade";2020;"Total da Seleção";14.216
80049;"Liberdade";2020;"Total Geral da População";72.797
80050;"Limão";2020;"00 a 03 anos";4.154
80050;"Limão";2020;"04 a 05 anos";2.469
80050;"Limão";2020;"06 anos";1.213
80050;"Limão";2020;"07 a 10 anos";4.289
80050;"Limão";2020;"11 a 14 anos";3.345
80050;"Limão";2020;"15 a 17 anos";2.720
80050;"Limão";2020;"18 a 19 anos";1.985
80050;"Limão";2020;"Total da Seleção";20.175
80050;"Limão";2020;"Total Geral da População";79.657
80051;"Mandaqui";2020;"00 a 03 anos";4.656
80051;"Mandaqui";2020;"04 a 05 anos";2.638
80051;"Mandaqui";2020;"06 anos";1.309
80051;"Mandaqui";2020;"07 a 10 anos";4.859
80051;"Mandaqui";2020;"11 a 14 anos";4.264
80051;"Mandaqui";2020;"15 a 17 anos";3.436
80051;"Mandaqui";2020;"18 a 19 anos";2.575
80051;"Mandaqui";2020;"Total da Seleção";23.737
80051;"Mandaqui";2020;"Total Geral da População";109.228
80052;"Marsilac";2020;"00 a 03 anos";435
80052;"Marsilac";2020;"04 a 05 anos";198
80052;"Marsilac";2020;"06 anos";98
80052;"Marsilac";2020;"07 a 10 anos";409
80052;"Marsilac";2020;"11 a 14 anos";460
80052;"Marsilac";2020;"15 a 17 anos";371
80052;"Marsilac";2020;"18 a 19 anos";296
80052;"Marsilac";2020;"Total da Seleção";2.267
80052;"Marsilac";2020;"Total Geral da População";8.426
80032;"Moema";2020;"00 a 03 anos";2.929
80032;"Moema";2020;"04 a 05 anos";1.670
80032;"Moema";2020;"06 anos";851
80032;"Moema";2020;"07 a 10 anos";3.353
80032;"Moema";2020;"11 a 14 anos";3.088
80032;"Moema";2020;"15 a 17 anos";2.098
80032;"Moema";2020;"18 a 19 anos";1.410
80032;"Moema";2020;"Total da Seleção";15.399
80032;"Moema";2020;"Total Geral da População";89.382
80053;"Mooca";2020;"00 a 03 anos";3.249
80053;"Mooca";2020;"04 a 05 anos";1.924
80053;"Mooca";2020;"06 anos";961
80053;"Mooca";2020;"07 a 10 anos";3.554
80053;"Mooca";2020;"11 a 14 anos";2.969
80053;"Mooca";2020;"15 a 17 anos";2.207
80053;"Mooca";2020;"18 a 19 anos";1.548
80053;"Mooca";2020;"Total da Seleção";16.412
80053;"Mooca";2020;"Total Geral da População";80.330
80054;"Morumbi";2020;"00 a 03 anos";2.585
80054;"Morumbi";2020;"04 a 05 anos";1.567
80054;"Morumbi";2020;"06 anos";770
80054;"Morumbi";2020;"07 a 10 anos";2.695
80054;"Morumbi";2020;"11 a 14 anos";2.060
80054;"Morumbi";2020;"15 a 17 anos";1.722
80054;"Morumbi";2020;"18 a 19 anos";1.274
80054;"Morumbi";2020;"Total da Seleção";12.673
80054;"Morumbi";2020;"Total Geral da População";52.921
80055;"Parelheiros";2020;"00 a 03 anos";10.066
80055;"Parelheiros";2020;"04 a 05 anos";5.403
80055;"Parelheiros";2020;"06 anos";2.626
80055;"Parelheiros";2020;"07 a 10 anos";9.500
80055;"Parelheiros";2020;"11 a 14 anos";8.223
80055;"Parelheiros";2020;"15 a 17 anos";7.012
80055;"Parelheiros";2020;"18 a 19 anos";5.316
80055;"Parelheiros";2020;"Total da Seleção";48.146
80055;"Parelheiros";2020;"Total Geral da População";153.598
80056;"Pari";2020;"00 a 03 anos";1.102
80056;"Pari";2020;"04 a 05 anos";674
80056;"Pari";2020;"06 anos";331
80056;"Pari";2020;"07 a 10 anos";1.146
80056;"Pari";2020;"11 a 14 anos";834
80056;"Pari";2020;"15 a 17 anos";666
80056;"Pari";2020;"18 a 19 anos";470
