"Código Localidade";"Nome Localidade";"Ano";"Faixa Etária - Escolar";"Total"
80031;"Guaianases";2015;"18 a 19 anos";3.938
80031;"Guaianases";2015;"Total da Seleção";34.185
80031;"Guaianases";2015;"Total Geral da População";106.533
80033;"Iguatemi";2015;"00 a 03 anos";9.728
80033;"Iguatemi";2015;"04 a 05 anos";4.044
80033;"Iguatemi";2015;"06 anos";1.954
80033;"Iguatemi";2015;"07 a 10 anos";8.028
80033;"Iguatemi";2015;"11 a 14 anos";9.170
80033;"Iguatemi";2015;"15 a 17 anos";7.898
80033;"Iguatemi";2015;"18 a 19 anos";5.387
80033;"Iguatemi";2015;"Total da Seleção";46.209
80033;"Iguatemi";2015;"Total Geral da População";138.902
80034;"Ipiranga";2015;"00 a 03 anos";5.521
80034;"Ipiranga";2015;"04 a 05 anos";2.379
80034;"Ipiranga";2015;"06 anos";1.138
80034;"Ipiranga";2015;"07 a 10 anos";4.451
80034;"Ipiranga";2015;"11 a 14 anos";4.677
80034;"Ipiranga";2015;"15 a 17 anos";3.916
80034;"Ipiranga";2015;"18 a 19 anos";2.727
80034;"Ipiranga";2015;"Total da Seleção";24.809
80034;"Ipiranga";2015;"Total Geral da População";109.823
80035;"Itaim Bibi";2015;"00 a 03 anos";4.293
80035;"Itaim Bibi";2015;"04 a 05 anos";1.916
80035;"Itaim Bibi";2015;"06 anos";890
80035;"Itaim Bibi";2015;"07 a 10 anos";3.112
80035;"Itaim Bibi";2015;"11 a 14 anos";2.604
80035;"Itaim Bibi";2015;"15 a 17 anos";1.978
80035;"Itaim Bibi";2015;"18 a 19 anos";1.417
80035;"Itaim Bibi";2015;"Total da Seleção";16.210
80035;"Itaim Bibi";2015;"Total Geral da População";95.550
80036;"Itaim Paulista";2015;"00 a 03 anos";14.860
80036;"Itaim Paulista";2015;"04 a 05 anos";6.488
80036;"Itaim Paulista";2015;"06 anos";3.156
80036;"Itaim Paulista";2015;"07 a 10 anos";12.827
80036;"Itaim Paulista";2015;"11 a 14 anos";14.364
80036;"Itaim Paulista";2015;"15 a 17 anos";12.709
80036;"Itaim Paulista";2015;"18 a 19 anos";8.704
80036;"Itaim Paulista";2015;"Total da Seleção";73.108
80036;"Itaim Paulista";2015;"Total Geral da População";229.180
80037;"Itaquera";2015;"00 a 03 anos";12.807
80037;"Itaquera";2015;"04 a 05 anos";5.553
80037;"Itaquera";2015;"06 anos";2.685
80037;"Itaquera";2015;"07 a 10 anos";10.785
80037;"Itaquera";2015;"11 a 14 anos";11.917
80037;"Itaquera";2015;"15 a 17 anos";10.578
80037;"Itaquera";2015;"18 a 19 anos";7.154
80037;"Itaquera";2015;"Total da Seleção";61.479
80037;"Itaquera";2015;"Total Geral da População";208.042
80038;"Jabaquara";2015;"00 a 03 anos";12.543
80038;"Jabaquara";2015;"04 a 05 anos";5.499
80038;"Jabaquara";2015;"06 anos";2.635
80038;"Jabaquara";2015;"07 a 10 anos";10.245
80038;"Jabaquara";2015;"11 a 14 anos";10.718
80038;"Jabaquara";2015;"15 a 17 anos";9.346
80038;"Jabaquara";2015;"18 a 19 anos";6.369
80038;"Jabaquara";2015;"Total da Seleção";57.355
80038;"Jabaquara";2015;"Total Geral da População";226.648
80039;"Jaçanã";2015;"00 a 03 anos";5.010
80039;"Jaçanã";2015;"04 a 05 anos";2.382
80039;"Jaçanã";2015;"06 anos";1.186
80039;"Jaçanã";2015;"07 a 10 anos";4.858
80039;"Jaçanã";2015;"11 a 14 anos";5.298
80039;"Jaçanã";2015;"15 a 17 anos";4.534
80039;"Jaçanã";2015;"18 a 19 anos";3.046
80039;"Jaçanã";2015;"Total da Seleção";26.314
80039;"Jaçanã";2015;"Total Geral da População";95.433
80040;"Jaguara";2015;"00 a 03 anos";1.221
80040;"Jaguara";2015;"04 a 05 anos";504
80040;"Jaguara";2015;"06 anos";243
80040;"Jaguara";2015;"07 a 10 anos";977
80040;"Jaguara";2015;"11 a 14 anos";1.082
80040;"Jaguara";2015;"15 a 17 anos";908
80040;"Jaguara";2015;"18 a 19 anos";613
80040;"Jaguara";2015;"Total da Seleção";5.548
80040;"Jaguara";2015;"Total Geral da População";24.400
80041;"Jaguaré";2015;"00 a 03 anos";3.019
80041;"Jaguaré";2015;"04 a 05 anos";1.326
80041;"Jaguaré";2015;"06 anos";644
80041;"Jaguaré";2015;"07 a 10 anos";2.588
80041;"Jaguaré";2015;"11 a 14 anos";2.767
80041;"Jaguaré";2015;"15 a 17 anos";2.260
80041;"Jaguaré";2015;"18 a 19 anos";1.532
80041;"Jaguaré";2015;"Total da Seleção";14.136
80041;"Jaguaré";2015;"Total Geral da População";52.745
80042;"Jaraguá";2015;"00 a 03 anos";13.003
80042;"Jaraguá";2015;"04 a 05 anos";5.403
80042;"Jaraguá";2015;"06 anos";2.620
80042;"Jaraguá";2015;"07 a 10 anos";10.840
80042;"Jaraguá";2015;"11 a 14 anos";12.537
80042;"Jaraguá";2015;"15 a 17 anos";10.948
80042;"Jaraguá";2015;"18 a 19 anos";7.376
80042;"Jaraguá";2015;"Total da Seleção";62.727
80042;"Jaraguá";2015;"Total Geral da População";200.070
80043;"Jardim Ângela";2015;"00 a 03 anos";22.104
80043;"Jardim Ângela";2015;"04 a 05 anos";9.916
80043;"Jardim Ângela";2015;"06 anos";4.844
80043;"Jardim Ângela";2015;"07 a 10 anos";19.507
80043;"Jardim Ângela";2015;"11 a 14 anos";21.155
80043;"Jardim Ângela";2015;"15 a 17 anos";18.195
80043;"Jardim Ângela";2015;"18 a 19 anos";12.133
80043;"Jardim Ângela";2015;"Total da Seleção";107.854
80043;"Jardim Ângela";2015;"Total Geral da População";317.659
80044;"Jardim Helena";2015;"00 a 03 anos";9.686
80044;"Jardim Helena";2015;"04 a 05 anos";3.949
80044;"Jardim Helena";2015;"06 anos";1.875
80044;"Jardim Helena";2015;"07 a 10 anos";7.471
80044;"Jardim Helena";2015;"11 a 14 anos";8.343
80044;"Jardim Helena";2015;"15 a 17 anos";7.405
80044;"Jardim Helena";2015;"18 a 19 anos";5.062
80044;"Jardim Helena";2015;"Total da Seleção";43.791
80044;"Jardim Helena";2015;"Total Geral da População";134.339
80045;"Jardim Paulista";2015;"00 a 03 anos";3.595
80045;"Jardim Paulista";2015;"04 a 05 anos";1.487
80045;"Jardim Paulista";2015;"06 anos";683
80045;"Jardim Paulista";2015;"07 a 10 anos";2.464
80045;"Jardim Paulista";2015;"11 a 14 anos";2.282
80045;"Jardim Paulista";2015;"15 a 17 anos";1.823
80045;"Jardim Paulista";2015;"18 a 19 anos";1.285
80045;"Jardim Paulista";2015;"Total da Seleção";13.619
80045;"Jardim Paulista";2015;"Total Geral da População";90.046
80046;"Jardim São Luís";2015;"00 a 03 anos";18.187
80046;"Jardim São Luís";2015;"04 a 05 anos";7.603
80046;"Jardim São Luís";2015;"06 anos";3.657
80046;"Jardim São Luís";2015;"07 a 10 anos";14.773
80046;"Jardim São Luís";2015;"11 a 14 anos";16.431
80046;"Jardim São Luís";2015;"15 a 17 anos";14.070
80046;"Jardim São Luís";2015;"18 a 19 anos";9.442
80046;"Jardim São Luís";2015;"Total da Seleção";84.163
80046;"Jardim São Luís";2015;"Total Geral da População";281.480
80047;"José Bonifácio";2015;"00 a 03 anos";6.806
80047;"José Bonifácio";2015;"04 a 05 anos";3.410
80047;"José Bonifácio";2015;"06 anos";1.719
80047;"José Bonifácio";2015;"07 a 10 anos";7.066
80047;"José Bonifácio";2015;"11 a 14 anos";7.651
80047;"José Bonifácio";2015;"15 a 17 anos";6.596
80047;"José Bonifácio";2015;"18 a 19 anos";4.406
80047;"José Bonifácio";2015;"Total da Seleção";37.654
80047;"José Bonifácio";2015;"Total Geral da População";131.122
80096;"Lajeado";2015;"00 a 03 anos";11.652
80096;"Lajeado";2015;"04 a 05 anos";5.076
80096;"Lajeado";2015;"06 anos";2.450
80096;"Lajeado";2015;"07 a 10 anos";9.776
80096;"Lajeado";2015;"11 a 14 anos";10.775
80096;"Lajeado";2015;"15 a 17 anos";9.748
80096;"Lajeado";2015;"18 a 19 anos";6.672
80096;"Lajeado";2015;"Total da Seleção";56.149
80096;"Lajeado";2015;"Total Geral da População";169.214
80048;"Lapa";2015;"00 a 03 anos";2.857
80048;"Lapa";2015;"04 a 05 anos";1.283
80048;"Lapa";2015;"06 anos";615
80048;"Lapa";2015;"07 a 10 anos";2.348
80048;"Lapa";2015;"11 a 14 anos";2.317
80048;"Lapa";2015;"15 a 17 anos";1.853
80048;"Lapa";2015;"18 a 19 anos";1.293
80048;"Lapa";2015;"Total da Seleção";12.566
80048;"Lapa";2015;"Total Geral da População";66.891
80049;"Liberdade";2015;"00 a 03 anos";3.530
80049;"Liberdade";2015;"04 a 05 anos";1.402
80049;"Liberdade";2015;"06 anos";644
80049;"Liberdade";2015;"07 a 10 anos";2.381
80049;"Liberdade";2015;"11 a 14 anos";2.354
80049;"Liberdade";2015;"15 a 17 anos";1.895
80049;"Liberdade";2015;"18 a 19 anos";1.375
80049;"Liberdade";2015;"Total da Seleção";13.581
80049;"Liberdade";2015;"Total Geral da População";71.318
80050;"Limão";2015;"00 a 03 anos";4.970
80050;"Limão";2015;"04 a 05 anos";1.926
80050;"Limão";2015;"06 anos";898
80050;"Limão";2015;"07 a 10 anos";3.527
80050;"Limão";2015;"11 a 14 anos";3.861
80050;"Limão";2015;"15 a 17 anos";3.231
80050;"Limão";2015;"18 a 19 anos";2.212
80050;"Limão";2015;"Total da Seleção";20.625
80050;"Limão";2015;"Total Geral da População";79.417
80051;"Mandaqui";2015;"00 a 03 anos";5.321
80051;"Mandaqui";2015;"04 a 05 anos";2.287
80051;"Mandaqui";2015;"06 anos";1.101
80051;"Mandaqui";2015;"07 a 10 anos";4.405
80051;"Mandaqui";2015;"11 a 14 anos";4.859
80051;"Mandaqui";2015;"15 a 17 anos";4.297
80051;"Mandaqui";2015;"18 a 19 anos";2.990
80051;"Mandaqui";2015;"Total da Seleção";25.260
80051;"Mandaqui";2015;"Total Geral da População";108.714
80052;"Marsilac";2015;"00 a 03 anos";406
80052;"Marsilac";2015;"04 a 05 anos";221
80052;"Marsilac";2015;"06 anos";114
80052;"Marsilac";2015;"07 a 10 anos";478
80052;"Marsilac";2015;"11 a 14 anos";548
80052;"Marsilac";2015;"15 a 17 anos";547
80052;"Marsilac";2015;"18 a 19 anos";365
80052;"Marsilac";2015;"Total da Seleção";2.679
80052;"Marsilac";2015;"Total Geral da População";8.288
80032;"Moema";2015;"00 a 03 anos";3.351
80032;"Moema";2015;"04 a 05 anos";1.644
80032;"Moema";2015;"06 anos";791
80032;"Moema";2015;"07 a 10 anos";2.916
80032;"Moema";2015;"11 a 14 anos";2.630
80032;"Moema";2015;"15 a 17 anos";2.117
80032;"Moema";2015;"18 a 19 anos";1.484
80032;"Moema";2015;"Total da Seleção";14.933
80032;"Moema";2015;"Total Geral da População";87.213
80053;"Mooca";2015;"00 a 03 anos";3.791
80053;"Mooca";2015;"04 a 05 anos";1.619
80053;"Mooca";2015;"06 anos";763
80053;"Mooca";2015;"07 a 10 anos";2.878
80053;"Mooca";2015;"11 a 14 anos";2.865
80053;"Mooca";2015;"15 a 17 anos";2.350
80053;"Mooca";2015;"18 a 19 anos";1.693
80053;"Mooca";2015;"Total da Seleção";15.959
80053;"Mooca";2015;"Total Geral da População";78.658
80054;"Morumbi";2015;"00 a 03 anos";3.042
80054;"Morumbi";2015;"04 a 05 anos";1.135
80054;"Morumbi";2015;"06 anos";525
80054;"Morumbi";2015;"07 a 10 anos";2.078
80054;"Morumbi";2015;"11 a 14 anos";2.338
80054;"Morumbi";2015;"15 a 17 anos";1.983
80054;"Morumbi";2015;"18 a 19 anos";1.342
80054;"Morumbi";2015;"Total da Seleção";12.443
80054;"Morumbi";2015;"Total Geral da População";50.430
80055;"Parelheiros";2015;"00 a 03 anos";10.452
80055;"Parelheiros";2015;"04 a 05 anos";4.248
80055;"Parelheiros";2015;"06 anos";2.042
80055;"Parelheiros";2015;"07 a 10 anos";8.401
80055;"Parelheiros";2015;"11 a 14 anos";9.747
80055;"Parelheiros";2015;"15 a 17 anos";8.596
80055;"Parelheiros";2015;"18 a 19 anos";5.807
80055;"Parelheiros";2015;"Total da Seleção";49.293
80055;"Parelheiros";2015;"Total Geral da População";142.593
80056;"Pari";2015;"00 a 03 anos";1.314
80056;"Pari";2015;"04 a 05 anos";482
80056;"Pari";2015;"06 anos";219
80056;"Pari";2015;"07 a 10 anos";836
80056;"Pari";2015;"11 a 14 anos";893
80056;"Pari";2015;"15 a 17 anos";708
80056;"Pari";2015;"18 a 19 anos";487
80056;"Pari";2015;"Total da Seleção";4.939
