"Código Localidade";"Nome Localidade";"Ano";"Faixa Etária - Escolar";"Total"
80009;"Bom Retiro";2016;"Total Geral da População";37.184
80010;"Brás";2016;"00 a 03 anos";2.429
80010;"Brás";2016;"04 a 05 anos";885
80010;"Brás";2016;"06 anos";392
80010;"Brás";2016;"07 a 10 anos";1.412
80010;"Brás";2016;"11 a 14 anos";1.396
80010;"Brás";2016;"15 a 17 anos";1.132
80010;"Brás";2016;"18 a 19 anos";785
80010;"Brás";2016;"Total da Seleção";8.431
80010;"Brás";2016;"Total Geral da População";31.723
80011;"Brasilândia";2016;"00 a 03 anos";19.686
80011;"Brasilândia";2016;"04 a 05 anos";8.321
80011;"Brasilândia";2016;"06 anos";3.971
80011;"Brasilândia";2016;"07 a 10 anos";15.621
80011;"Brasilândia";2016;"11 a 14 anos";16.773
80011;"Brasilândia";2016;"15 a 17 anos";14.458
80011;"Brasilândia";2016;"18 a 19 anos";9.881
80011;"Brasilândia";2016;"Total da Seleção";88.711
80011;"Brasilândia";2016;"Total Geral da População";275.198
80012;"Butantã";2016;"00 a 03 anos";2.292
80012;"Butantã";2016;"04 a 05 anos";1.020
80012;"Butantã";2016;"06 anos";487
80012;"Butantã";2016;"07 a 10 anos";1.863
80012;"Butantã";2016;"11 a 14 anos";1.844
80012;"Butantã";2016;"15 a 17 anos";1.472
80012;"Butantã";2016;"18 a 19 anos";1.034
80012;"Butantã";2016;"Total da Seleção";10.012
80012;"Butantã";2016;"Total Geral da População";54.100
80013;"Cachoeirinha";2016;"00 a 03 anos";9.498
80013;"Cachoeirinha";2016;"04 a 05 anos";4.174
80013;"Cachoeirinha";2016;"06 anos";2.006
80013;"Cachoeirinha";2016;"07 a 10 anos";7.830
80013;"Cachoeirinha";2016;"11 a 14 anos";8.150
80013;"Cachoeirinha";2016;"15 a 17 anos";6.854
80013;"Cachoeirinha";2016;"18 a 19 anos";4.727
80013;"Cachoeirinha";2016;"Total da Seleção";43.239
80013;"Cachoeirinha";2016;"Total Geral da População";144.977
80014;"Cambuci";2016;"00 a 03 anos";2.075
80014;"Cambuci";2016;"04 a 05 anos";951
80014;"Cambuci";2016;"06 anos";457
80014;"Cambuci";2016;"07 a 10 anos";1.731
80014;"Cambuci";2016;"11 a 14 anos";1.666
80014;"Cambuci";2016;"15 a 17 anos";1.328
80014;"Cambuci";2016;"18 a 19 anos";902
80014;"Cambuci";2016;"Total da Seleção";9.110
80014;"Cambuci";2016;"Total Geral da População";39.438
80015;"Campo Belo";2016;"00 a 03 anos";2.836
80015;"Campo Belo";2016;"04 a 05 anos";1.324
80015;"Campo Belo";2016;"06 anos";641
80015;"Campo Belo";2016;"07 a 10 anos";2.458
80015;"Campo Belo";2016;"11 a 14 anos";2.372
80015;"Campo Belo";2016;"15 a 17 anos";1.844
80015;"Campo Belo";2016;"18 a 19 anos";1.236
80015;"Campo Belo";2016;"Total da Seleção";12.711
80015;"Campo Belo";2016;"Total Geral da População";64.612
80016;"Campo Grande";2016;"00 a 03 anos";4.799
80016;"Campo Grande";2016;"04 a 05 anos";2.363
80016;"Campo Grande";2016;"06 anos";1.166
80016;"Campo Grande";2016;"07 a 10 anos";4.582
80016;"Campo Grande";2016;"11 a 14 anos";4.641
80016;"Campo Grande";2016;"15 a 17 anos";3.876
80016;"Campo Grande";2016;"18 a 19 anos";2.691
80016;"Campo Grande";2016;"Total da Seleção";24.118
80016;"Campo Grande";2016;"Total Geral da População";104.742
80017;"Campo Limpo";2016;"00 a 03 anos";13.452
80017;"Campo Limpo";2016;"04 a 05 anos";6.327
80017;"Campo Limpo";2016;"06 anos";3.088
80017;"Campo Limpo";2016;"07 a 10 anos";12.104
80017;"Campo Limpo";2016;"11 a 14 anos";12.439
80017;"Campo Limpo";2016;"15 a 17 anos";10.623
80017;"Campo Limpo";2016;"18 a 19 anos";7.235
80017;"Campo Limpo";2016;"Total da Seleção";65.268
80017;"Campo Limpo";2016;"Total Geral da População";222.301
80018;"Cangaiba";2016;"00 a 03 anos";8.032
80018;"Cangaiba";2016;"04 a 05 anos";3.494
80018;"Cangaiba";2016;"06 anos";1.672
80018;"Cangaiba";2016;"07 a 10 anos";6.516
80018;"Cangaiba";2016;"11 a 14 anos";6.874
80018;"Cangaiba";2016;"15 a 17 anos";5.998
80018;"Cangaiba";2016;"18 a 19 anos";4.186
80018;"Cangaiba";2016;"Total da Seleção";36.772
80018;"Cangaiba";2016;"Total Geral da População";137.352
80019;"Capão Redondo";2016;"00 a 03 anos";18.598
80019;"Capão Redondo";2016;"04 a 05 anos";8.281
80019;"Capão Redondo";2016;"06 anos";4.009
80019;"Capão Redondo";2016;"07 a 10 anos";15.840
80019;"Capão Redondo";2016;"11 a 14 anos";16.740
80019;"Capão Redondo";2016;"15 a 17 anos";14.224
80019;"Capão Redondo";2016;"18 a 19 anos";9.713
80019;"Capão Redondo";2016;"Total da Seleção";87.405
80019;"Capão Redondo";2016;"Total Geral da População";285.580
80020;"Carrão";2016;"00 a 03 anos";3.614
80020;"Carrão";2016;"04 a 05 anos";1.679
80020;"Carrão";2016;"06 anos";823
80020;"Carrão";2016;"07 a 10 anos";3.275
80020;"Carrão";2016;"11 a 14 anos";3.471
80020;"Carrão";2016;"15 a 17 anos";2.977
80020;"Carrão";2016;"18 a 19 anos";2.102
80020;"Carrão";2016;"Total da Seleção";17.941
80020;"Carrão";2016;"Total Geral da População";84.536
80021;"Casa Verde";2016;"00 a 03 anos";4.700
80021;"Casa Verde";2016;"04 a 05 anos";2.043
80021;"Casa Verde";2016;"06 anos";973
80021;"Casa Verde";2016;"07 a 10 anos";3.743
80021;"Casa Verde";2016;"11 a 14 anos";3.819
80021;"Casa Verde";2016;"15 a 17 anos";3.202
80021;"Casa Verde";2016;"18 a 19 anos";2.209
80021;"Casa Verde";2016;"Total da Seleção";20.689
80021;"Casa Verde";2016;"Total Geral da População";86.006
80022;"Cidade Ademar";2016;"00 a 03 anos";17.760
80022;"Cidade Ademar";2016;"04 a 05 anos";7.858
80022;"Cidade Ademar";2016;"06 anos";3.774
80022;"Cidade Ademar";2016;"07 a 10 anos";14.666
80022;"Cidade Ademar";2016;"11 a 14 anos";15.150
80022;"Cidade Ademar";2016;"15 a 17 anos";12.782
80022;"Cidade Ademar";2016;"18 a 19 anos";8.819
80022;"Cidade Ademar";2016;"Total da Seleção";80.809
80022;"Cidade Ademar";2016;"Total Geral da População";278.784
80023;"Cidade Dutra";2016;"00 a 03 anos";11.736
80023;"Cidade Dutra";2016;"04 a 05 anos";5.226
80023;"Cidade Dutra";2016;"06 anos";2.533
80023;"Cidade Dutra";2016;"07 a 10 anos";10.056
80023;"Cidade Dutra";2016;"11 a 14 anos";10.755
80023;"Cidade Dutra";2016;"15 a 17 anos";9.247
80023;"Cidade Dutra";2016;"18 a 19 anos";6.389
80023;"Cidade Dutra";2016;"Total da Seleção";55.942
80023;"Cidade Dutra";2016;"Total Geral da População";199.784
80024;"Cidade Lider";2016;"00 a 03 anos";7.546
80024;"Cidade Lider";2016;"04 a 05 anos";3.432
80024;"Cidade Lider";2016;"06 anos";1.675
80024;"Cidade Lider";2016;"07 a 10 anos";6.686
80024;"Cidade Lider";2016;"11 a 14 anos";7.110
80024;"Cidade Lider";2016;"15 a 17 anos";5.981
80024;"Cidade Lider";2016;"18 a 19 anos";4.154
80024;"Cidade Lider";2016;"Total da Seleção";36.584
80024;"Cidade Lider";2016;"Total Geral da População";131.970
80025;"Cidade Tiradentes";2016;"00 a 03 anos";14.572
80025;"Cidade Tiradentes";2016;"04 a 05 anos";6.730
80025;"Cidade Tiradentes";2016;"06 anos";3.337
80025;"Cidade Tiradentes";2016;"07 a 10 anos";13.720
80025;"Cidade Tiradentes";2016;"11 a 14 anos";15.126
80025;"Cidade Tiradentes";2016;"15 a 17 anos";12.802
80025;"Cidade Tiradentes";2016;"18 a 19 anos";8.728
80025;"Cidade Tiradentes";2016;"Total da Seleção";75.015
80025;"Cidade Tiradentes";2016;"Total Geral da População";225.672
80026;"Consolação";2016;"00 a 03 anos";1.875
80026;"Consolação";2016;"04 a 05 anos";775
80026;"Consolação";2016;"06 anos";361
80026;"Consolação";2016;"07 a 10 anos";1.341
80026;"Consolação";2016;"11 a 14 anos";1.325
80026;"Consolação";2016;"15 a 17 anos";1.068
80026;"Consolação";2016;"18 a 19 anos";817
80026;"Consolação";2016;"Total da Seleção";7.562
80026;"Consolação";2016;"Total Geral da População";57.461
80027;"Cursino";2016;"00 a 03 anos";5.466
80027;"Cursino";2016;"04 a 05 anos";2.527
80027;"Cursino";2016;"06 anos";1.224
80027;"Cursino";2016;"07 a 10 anos";4.723
80027;"Cursino";2016;"11 a 14 anos";4.700
80027;"Cursino";2016;"15 a 17 anos";3.802
80027;"Cursino";2016;"18 a 19 anos";2.648
80027;"Cursino";2016;"Total da Seleção";25.090
80027;"Cursino";2016;"Total Geral da População";112.191
80028;"Ermelino Matarazzo";2016;"00 a 03 anos";6.863
80028;"Ermelino Matarazzo";2016;"04 a 05 anos";3.183
80028;"Ermelino Matarazzo";2016;"06 anos";1.552
80028;"Ermelino Matarazzo";2016;"07 a 10 anos";6.111
80028;"Ermelino Matarazzo";2016;"11 a 14 anos";6.338
80028;"Ermelino Matarazzo";2016;"15 a 17 anos";5.373
80028;"Ermelino Matarazzo";2016;"18 a 19 anos";3.706
80028;"Ermelino Matarazzo";2016;"Total da Seleção";33.126
80028;"Ermelino Matarazzo";2016;"Total Geral da População";116.923
80029;"Freguesia do Ó";2016;"00 a 03 anos";7.488
80029;"Freguesia do Ó";2016;"04 a 05 anos";3.247
80029;"Freguesia do Ó";2016;"06 anos";1.550
80029;"Freguesia do Ó";2016;"07 a 10 anos";6.016
80029;"Freguesia do Ó";2016;"11 a 14 anos";6.325
80029;"Freguesia do Ó";2016;"15 a 17 anos";5.548
80029;"Freguesia do Ó";2016;"18 a 19 anos";3.883
80029;"Freguesia do Ó";2016;"Total da Seleção";34.057
80029;"Freguesia do Ó";2016;"Total Geral da População";141.027
80030;"Grajaú";2016;"00 a 03 anos";25.814
80030;"Grajaú";2016;"04 a 05 anos";11.412
80030;"Grajaú";2016;"06 anos";5.521
80030;"Grajaú";2016;"07 a 10 anos";21.942
80030;"Grajaú";2016;"11 a 14 anos";23.562
80030;"Grajaú";2016;"15 a 17 anos";20.320
80030;"Grajaú";2016;"18 a 19 anos";13.982
80030;"Grajaú";2016;"Total da Seleção";122.553
80030;"Grajaú";2016;"Total Geral da População";378.370
80031;"Guaianases";2016;"00 a 03 anos";7.163
80031;"Guaianases";2016;"04 a 05 anos";3.140
80031;"Guaianases";2016;"06 anos";1.520
80031;"Guaianases";2016;"07 a 10 anos";6.060
80031;"Guaianases";2016;"11 a 14 anos";6.529
80031;"Guaianases";2016;"15 a 17 anos";5.540
80031;"Guaianases";2016;"18 a 19 anos";3.849
80031;"Guaianases";2016;"Total da Seleção";33.801
80031;"Guaianases";2016;"Total Geral da População";107.171
80033;"Iguatemi";2016;"00 a 03 anos";9.683
80033;"Iguatemi";2016;"04 a 05 anos";4.235
80033;"Iguatemi";2016;"06 anos";2.051
80033;"Iguatemi";2016;"07 a 10 anos";8.205
80033;"Iguatemi";2016;"11 a 14 anos";8.920
80033;"Iguatemi";2016;"15 a 17 anos";7.654
80033;"Iguatemi";2016;"18 a 19 anos";5.312
80033;"Iguatemi";2016;"Total da Seleção";46.060
80033;"Iguatemi";2016;"Total Geral da População";141.012
80034;"Ipiranga";2016;"00 a 03 anos";5.377
80034;"Ipiranga";2016;"04 a 05 anos";2.455
80034;"Ipiranga";2016;"06 anos";1.186
80034;"Ipiranga";2016;"07 a 10 anos";4.594
80034;"Ipiranga";2016;"11 a 14 anos";4.643
80034;"Ipiranga";2016;"15 a 17 anos";3.829
80034;"Ipiranga";2016;"18 a 19 anos";2.682
80034;"Ipiranga";2016;"Total da Seleção";24.766
80034;"Ipiranga";2016;"Total Geral da População";110.304
80035;"Itaim Bibi";2016;"00 a 03 anos";4.146
80035;"Itaim Bibi";2016;"04 a 05 anos";1.966
80035;"Itaim Bibi";2016;"06 anos";929
80035;"Itaim Bibi";2016;"07 a 10 anos";3.304
80035;"Itaim Bibi";2016;"11 a 14 anos";2.743
80035;"Itaim Bibi";2016;"15 a 17 anos";2.012
80035;"Itaim Bibi";2016;"18 a 19 anos";1.410
80035;"Itaim Bibi";2016;"Total da Seleção";16.510
80035;"Itaim Bibi";2016;"Total Geral da População";95.888
80036;"Itaim Paulista";2016;"00 a 03 anos";14.626
80036;"Itaim Paulista";2016;"04 a 05 anos";6.661
80036;"Itaim Paulista";2016;"06 anos";3.248
80036;"Itaim Paulista";2016;"07 a 10 anos";12.954
80036;"Itaim Paulista";2016;"11 a 14 anos";13.913
80036;"Itaim Paulista";2016;"15 a 17 anos";12.122
80036;"Itaim Paulista";2016;"18 a 19 anos";8.445
80036;"Itaim Paulista";2016;"Total da Seleção";71.969
80036;"Itaim Paulista";2016;"Total Geral da População";230.326
80037;"Itaquera";2016;"00 a 03 anos";12.524
80037;"Itaquera";2016;"04 a 05 anos";5.701
80037;"Itaquera";2016;"06 anos";2.772
80037;"Itaquera";2016;"07 a 10 anos";10.949
80037;"Itaquera";2016;"11 a 14 anos";11.591
80037;"Itaquera";2016;"15 a 17 anos";10.099
80037;"Itaquera";2016;"18 a 19 anos";6.956
80037;"Itaquera";2016;"Total da Seleção";60.592
80037;"Itaquera";2016;"Total Geral da População";208.751
80038;"Jabaquara";2016;"00 a 03 anos";12.194
80038;"Jabaquara";2016;"04 a 05 anos";5.630
80038;"Jabaquara";2016;"06 anos";2.722
80038;"Jabaquara";2016;"07 a 10 anos";10.499
80038;"Jabaquara";2016;"11 a 14 anos";10.589
80038;"Jabaquara";2016;"15 a 17 anos";8.998
80038;"Jabaquara";2016;"18 a 19 anos";6.211
80038;"Jabaquara";2016;"Total da Seleção";56.843
80038;"Jabaquara";2016;"Total Geral da População";227.197
80039;"Jaçanã";2016;"00 a 03 anos";4.934
80039;"Jaçanã";2016;"04 a 05 anos";2.395
80039;"Jaçanã";2016;"06 anos";1.193
80039;"Jaçanã";2016;"07 a 10 anos";4.841
80039;"Jaçanã";2016;"11 a 14 anos";5.168
80039;"Jaçanã";2016;"15 a 17 anos";4.371
80039;"Jaçanã";2016;"18 a 19 anos";2.986
80039;"Jaçanã";2016;"Total da Seleção";25.888
80039;"Jaçanã";2016;"Total Geral da População";95.562
80040;"Jaguara";2016;"00 a 03 anos";1.181
80040;"Jaguara";2016;"04 a 05 anos";524
80040;"Jaguara";2016;"06 anos";253
80040;"Jaguara";2016;"07 a 10 anos";999
80040;"Jaguara";2016;"11 a 14 anos";1.049
80040;"Jaguara";2016;"15 a 17 anos";877
80040;"Jaguara";2016;"18 a 19 anos";602
80040;"Jaguara";2016;"Total da Seleção";5.485
80040;"Jaguara";2016;"Total Geral da População";24.312
80041;"Jaguaré";2016;"00 a 03 anos";2.953
80041;"Jaguaré";2016;"04 a 05 anos";1.363
80041;"Jaguaré";2016;"06 anos";668
80041;"Jaguaré";2016;"07 a 10 anos";2.642
80041;"Jaguaré";2016;"11 a 14 anos";2.732
80041;"Jaguaré";2016;"15 a 17 anos";2.223
80041;"Jaguaré";2016;"18 a 19 anos";1.520
80041;"Jaguaré";2016;"Total da Seleção";14.101
80041;"Jaguaré";2016;"Total Geral da População";53.227
80042;"Jaraguá";2016;"00 a 03 anos";12.858
80042;"Jaraguá";2016;"04 a 05 anos";5.651
80042;"Jaraguá";2016;"06 anos";2.746
80042;"Jaraguá";2016;"07 a 10 anos";11.060
80042;"Jaraguá";2016;"11 a 14 anos";12.154
80042;"Jaraguá";2016;"15 a 17 anos";10.575
80042;"Jaraguá";2016;"18 a 19 anos";7.268
80042;"Jaraguá";2016;"Total da Seleção";62.312
80042;"Jaraguá";2016;"Total Geral da População";202.568
80043;"Jardim Ângela";2016;"00 a 03 anos";21.843
80043;"Jardim Ângela";2016;"04 a 05 anos";10.166
80043;"Jardim Ângela";2016;"06 anos";4.983
80043;"Jardim Ângela";2016;"07 a 10 anos";19.815
80043;"Jardim Ângela";2016;"11 a 14 anos";20.809
80043;"Jardim Ângela";2016;"15 a 17 anos";17.635
80043;"Jardim Ângela";2016;"18 a 19 anos";11.955
80043;"Jardim Ângela";2016;"Total da Seleção";107.206
80043;"Jardim Ângela";2016;"Total Geral da População";321.695
80044;"Jardim Helena";2016;"00 a 03 anos";9.473
80044;"Jardim Helena";2016;"04 a 05 anos";4.109
80044;"Jardim Helena";2016;"06 anos";1.963
80044;"Jardim Helena";2016;"07 a 10 anos";7.638
80044;"Jardim Helena";2016;"11 a 14 anos";8.056
80044;"Jardim Helena";2016;"15 a 17 anos";7.025
80044;"Jardim Helena";2016;"18 a 19 anos";4.887
80044;"Jardim Helena";2016;"Total da Seleção";43.151
80044;"Jardim Helena";2016;"Total Geral da População";134.598
80045;"Jardim Paulista";2016;"00 a 03 anos";3.512
80045;"Jardim Paulista";2016;"04 a 05 anos";1.554
80045;"Jardim Paulista";2016;"06 anos";727
80045;"Jardim Paulista";2016;"07 a 10 anos";2.626
80045;"Jardim Paulista";2016;"11 a 14 anos";2.347
80045;"Jardim Paulista";2016;"15 a 17 anos";1.821
80045;"Jardim Paulista";2016;"18 a 19 anos";1.273
80045;"Jardim Paulista";2016;"Total da Seleção";13.860
80045;"Jardim Paulista";2016;"Total Geral da População";90.185
80046;"Jardim São Luís";2016;"00 a 03 anos";17.823
80046;"Jardim São Luís";2016;"04 a 05 anos";7.898
80046;"Jardim São Luís";2016;"06 anos";3.819
80046;"Jardim São Luís";2016;"07 a 10 anos";15.102
80046;"Jardim São Luís";2016;"11 a 14 anos";16.002
80046;"Jardim São Luís";2016;"15 a 17 anos";13.592
80046;"Jardim São Luís";2016;"18 a 19 anos";9.287
80046;"Jardim São Luís";2016;"Total da Seleção";83.523
80046;"Jardim São Luís";2016;"Total Geral da População";283.890
80047;"José Bonifácio";2016;"00 a 03 anos";6.763
80047;"José Bonifácio";2016;"04 a 05 anos";3.408
80047;"José Bonifácio";2016;"06 anos";1.717
80047;"José Bonifácio";2016;"07 a 10 anos";7.030
80047;"José Bonifácio";2016;"11 a 14 anos";7.532
80047;"José Bonifácio";2016;"15 a 17 anos";6.401
80047;"José Bonifácio";2016;"18 a 19 anos";4.346
80047;"José Bonifácio";2016;"Total da Seleção";37.197
80047;"José Bonifácio";2016;"Total Geral da População";132.199
80096;"Lajeado";2016;"00 a 03 anos";11.482
80096;"Lajeado";2016;"04 a 05 anos";5.215
80096;"Lajeado";2016;"06 anos";2.526
80096;"Lajeado";2016;"07 a 10 anos";9.926
80096;"Lajeado";2016;"11 a 14 anos";10.487
80096;"Lajeado";2016;"15 a 17 anos";9.255
80096;"Lajeado";2016;"18 a 19 anos";6.449
80096;"Lajeado";2016;"Total da Seleção";55.340
80096;"Lajeado";2016;"Total Geral da População";170.274
80048;"Lapa";2016;"00 a 03 anos";2.768
80048;"Lapa";2016;"04 a 05 anos";1.313
80048;"Lapa";2016;"06 anos";636
80048;"Lapa";2016;"07 a 10 anos";2.426
80048;"Lapa";2016;"11 a 14 anos";2.337
80048;"Lapa";2016;"15 a 17 anos";1.841
80048;"Lapa";2016;"18 a 19 anos";1.281
80048;"Lapa";2016;"Total da Seleção";12.602
80048;"Lapa";2016;"Total Geral da População";66.950
80049;"Liberdade";2016;"00 a 03 anos";3.412
80049;"Liberdade";2016;"04 a 05 anos";1.474
80049;"Liberdade";2016;"06 anos";690
80049;"Liberdade";2016;"07 a 10 anos";2.534
80049;"Liberdade";2016;"11 a 14 anos";2.376
80049;"Liberdade";2016;"15 a 17 anos";1.878
80049;"Liberdade";2016;"18 a 19 anos";1.348
80049;"Liberdade";2016;"Total da Seleção";13.712
80049;"Liberdade";2016;"Total Geral da População";71.616
80050;"Limão";2016;"00 a 03 anos";4.812
80050;"Limão";2016;"04 a 05 anos";2.026
80050;"Limão";2016;"06 anos";957
80050;"Limão";2016;"07 a 10 anos";3.668
80050;"Limão";2016;"11 a 14 anos";3.762
80050;"Limão";2016;"15 a 17 anos";3.125
80050;"Limão";2016;"18 a 19 anos";2.167
80050;"Limão";2016;"Total da Seleção";20.517
80050;"Limão";2016;"Total Geral da População";79.469
80051;"Mandaqui";2016;"00 a 03 anos";5.189
80051;"Mandaqui";2016;"04 a 05 anos";2.357
80051;"Mandaqui";2016;"06 anos";1.142
80051;"Mandaqui";2016;"07 a 10 anos";4.493
80051;"Mandaqui";2016;"11 a 14 anos";4.741
80051;"Mandaqui";2016;"15 a 17 anos";4.116
80051;"Mandaqui";2016;"18 a 19 anos";2.900
80051;"Mandaqui";2016;"Total da Seleção";24.938
80051;"Mandaqui";2016;"Total Geral da População";108.822
80052;"Marsilac";2016;"00 a 03 anos";413
80052;"Marsilac";2016;"04 a 05 anos";216
80052;"Marsilac";2016;"06 anos";111
80052;"Marsilac";2016;"07 a 10 anos";464
80052;"Marsilac";2016;"11 a 14 anos";530
80052;"Marsilac";2016;"15 a 17 anos";510
80052;"Marsilac";2016;"18 a 19 anos";350
80052;"Marsilac";2016;"Total da Seleção";2.594
80052;"Marsilac";2016;"Total Geral da População";8.316
80032;"Moema";2016;"00 a 03 anos";3.269
80032;"Moema";2016;"04 a 05 anos";1.651
80032;"Moema";2016;"06 anos";805
80032;"Moema";2016;"07 a 10 anos";3.009
80032;"Moema";2016;"11 a 14 anos";2.721
80032;"Moema";2016;"15 a 17 anos";2.116
80032;"Moema";2016;"18 a 19 anos";1.473
80032;"Moema";2016;"Total da Seleção";15.044
80032;"Moema";2016;"Total Geral da População";87.647
80053;"Mooca";2016;"00 a 03 anos";3.685
80053;"Mooca";2016;"04 a 05 anos";1.676
80053;"Mooca";2016;"06 anos";800
80053;"Mooca";2016;"07 a 10 anos";3.007
80053;"Mooca";2016;"11 a 14 anos";2.889
80053;"Mooca";2016;"15 a 17 anos";2.322
80053;"Mooca";2016;"18 a 19 anos";1.665
80053;"Mooca";2016;"Total da Seleção";16.044
80053;"Mooca";2016;"Total Geral da População";78.993
80054;"Morumbi";2016;"00 a 03 anos";2.956
80054;"Morumbi";2016;"04 a 05 anos";1.211
80054;"Morumbi";2016;"06 anos";569
80054;"Morumbi";2016;"07 a 10 anos";2.188
80054;"Morumbi";2016;"11 a 14 anos";2.286
80054;"Morumbi";2016;"15 a 17 anos";1.932
80054;"Morumbi";2016;"18 a 19 anos";1.328
80054;"Morumbi";2016;"Total da Seleção";12.470
80054;"Morumbi";2016;"Total Geral da População";50.920
80055;"Parelheiros";2016;"00 a 03 anos";10.390
80055;"Parelheiros";2016;"04 a 05 anos";4.472
80055;"Parelheiros";2016;"06 anos";2.156
80055;"Parelheiros";2016;"07 a 10 anos";8.608
80055;"Parelheiros";2016;"11 a 14 anos";9.443
80055;"Parelheiros";2016;"15 a 17 anos";8.275
80055;"Parelheiros";2016;"18 a 19 anos";5.707
80055;"Parelheiros";2016;"Total da Seleção";49.051
80055;"Parelheiros";2016;"Total Geral da População";144.736
80056;"Pari";2016;"00 a 03 anos";1.276
80056;"Pari";2016;"04 a 05 anos";515
80056;"Pari";2016;"06 anos";238
80056;"Pari";2016;"07 a 10 anos";892
80056;"Pari";2016;"11 a 14 anos";884
80056;"Pari";2016;"15 a 17 anos";700
80056;"Pari";2016;"18 a 19 anos";485
80056;"Pari";2016;"Total da Seleção";4.990
