"Código Localidade";"Nome Localidade";"Ano";"Faixa Etária - Escolar";"Total"
80034;"Ipiranga";2017;"04 a 05 anos";2.534
80034;"Ipiranga";2017;"06 anos";1.235
80034;"Ipiranga";2017;"07 a 10 anos";4.736
80034;"Ipiranga";2017;"11 a 14 anos";4.607
80034;"Ipiranga";2017;"15 a 17 anos";3.743
80034;"Ipiranga";2017;"18 a 19 anos";2.636
80034;"Ipiranga";2017;"Total da Seleção";24.723
80034;"Ipiranga";2017;"Total Geral da População";110.785
80035;"Itaim Bibi";2017;"00 a 03 anos";3.998
80035;"Itaim Bibi";2017;"04 a 05 anos";2.013
80035;"Itaim Bibi";2017;"06 anos";970
80035;"Itaim Bibi";2017;"07 a 10 anos";3.496
80035;"Itaim Bibi";2017;"11 a 14 anos";2.885
80035;"Itaim Bibi";2017;"15 a 17 anos";2.043
80035;"Itaim Bibi";2017;"18 a 19 anos";1.398
80035;"Itaim Bibi";2017;"Total da Seleção";16.803
80035;"Itaim Bibi";2017;"Total Geral da População";96.225
80036;"Itaim Paulista";2017;"00 a 03 anos";14.390
80036;"Itaim Paulista";2017;"04 a 05 anos";6.831
80036;"Itaim Paulista";2017;"06 anos";3.339
80036;"Itaim Paulista";2017;"07 a 10 anos";13.080
80036;"Itaim Paulista";2017;"11 a 14 anos";13.467
80036;"Itaim Paulista";2017;"15 a 17 anos";11.554
80036;"Itaim Paulista";2017;"18 a 19 anos";8.194
80036;"Itaim Paulista";2017;"Total da Seleção";70.855
80036;"Itaim Paulista";2017;"Total Geral da População";231.474
80037;"Itaquera";2017;"00 a 03 anos";12.238
80037;"Itaquera";2017;"04 a 05 anos";5.854
80037;"Itaquera";2017;"06 anos";2.858
80037;"Itaquera";2017;"07 a 10 anos";11.112
80037;"Itaquera";2017;"11 a 14 anos";11.269
80037;"Itaquera";2017;"15 a 17 anos";9.634
80037;"Itaquera";2017;"18 a 19 anos";6.767
80037;"Itaquera";2017;"Total da Seleção";59.732
80037;"Itaquera";2017;"Total Geral da População";209.456
80038;"Jabaquara";2017;"00 a 03 anos";11.844
80038;"Jabaquara";2017;"04 a 05 anos";5.766
80038;"Jabaquara";2017;"06 anos";2.811
80038;"Jabaquara";2017;"07 a 10 anos";10.753
80038;"Jabaquara";2017;"11 a 14 anos";10.457
80038;"Jabaquara";2017;"15 a 17 anos";8.657
80038;"Jabaquara";2017;"18 a 19 anos";6.058
80038;"Jabaquara";2017;"Total da Seleção";56.346
80038;"Jabaquara";2017;"Total Geral da População";227.741
80039;"Jaçanã";2017;"00 a 03 anos";4.858
80039;"Jaçanã";2017;"04 a 05 anos";2.408
80039;"Jaçanã";2017;"06 anos";1.200
80039;"Jaçanã";2017;"07 a 10 anos";4.822
80039;"Jaçanã";2017;"11 a 14 anos";5.041
80039;"Jaçanã";2017;"15 a 17 anos";4.215
80039;"Jaçanã";2017;"18 a 19 anos";2.926
80039;"Jaçanã";2017;"Total da Seleção";25.470
80039;"Jaçanã";2017;"Total Geral da População";95.688
80040;"Jaguara";2017;"00 a 03 anos";1.140
80040;"Jaguara";2017;"04 a 05 anos";542
80040;"Jaguara";2017;"06 anos";263
80040;"Jaguara";2017;"07 a 10 anos";1.020
80040;"Jaguara";2017;"11 a 14 anos";1.017
80040;"Jaguara";2017;"15 a 17 anos";847
80040;"Jaguara";2017;"18 a 19 anos";590
80040;"Jaguara";2017;"Total da Seleção";5.419
80040;"Jaguara";2017;"Total Geral da População";24.221
80041;"Jaguaré";2017;"00 a 03 anos";2.886
80041;"Jaguaré";2017;"04 a 05 anos";1.401
80041;"Jaguaré";2017;"06 anos";690
80041;"Jaguaré";2017;"07 a 10 anos";2.697
80041;"Jaguaré";2017;"11 a 14 anos";2.696
80041;"Jaguaré";2017;"15 a 17 anos";2.184
80041;"Jaguaré";2017;"18 a 19 anos";1.509
80041;"Jaguaré";2017;"Total da Seleção";14.063
80041;"Jaguaré";2017;"Total Geral da População";53.715
80042;"Jaraguá";2017;"00 a 03 anos";12.705
80042;"Jaraguá";2017;"04 a 05 anos";5.902
80042;"Jaraguá";2017;"06 anos";2.874
80042;"Jaraguá";2017;"07 a 10 anos";11.285
80042;"Jaraguá";2017;"11 a 14 anos";11.773
80042;"Jaraguá";2017;"15 a 17 anos";10.197
80042;"Jaraguá";2017;"18 a 19 anos";7.159
80042;"Jaraguá";2017;"Total da Seleção";61.895
80042;"Jaraguá";2017;"Total Geral da População";205.092
80043;"Jardim Ângela";2017;"00 a 03 anos";21.567
80043;"Jardim Ângela";2017;"04 a 05 anos";10.417
80043;"Jardim Ângela";2017;"06 anos";5.121
80043;"Jardim Ângela";2017;"07 a 10 anos";20.113
80043;"Jardim Ângela";2017;"11 a 14 anos";20.452
80043;"Jardim Ângela";2017;"15 a 17 anos";17.079
80043;"Jardim Ângela";2017;"18 a 19 anos";11.781
80043;"Jardim Ângela";2017;"Total da Seleção";106.530
80043;"Jardim Ângela";2017;"Total Geral da População";325.772
80044;"Jardim Helena";2017;"00 a 03 anos";9.261
80044;"Jardim Helena";2017;"04 a 05 anos";4.267
80044;"Jardim Helena";2017;"06 anos";2.051
80044;"Jardim Helena";2017;"07 a 10 anos";7.810
80044;"Jardim Helena";2017;"11 a 14 anos";7.771
80044;"Jardim Helena";2017;"15 a 17 anos";6.659
80044;"Jardim Helena";2017;"18 a 19 anos";4.719
80044;"Jardim Helena";2017;"Total da Seleção";42.538
80044;"Jardim Helena";2017;"Total Geral da População";134.855
80045;"Jardim Paulista";2017;"00 a 03 anos";3.424
80045;"Jardim Paulista";2017;"04 a 05 anos";1.624
80045;"Jardim Paulista";2017;"06 anos";772
80045;"Jardim Paulista";2017;"07 a 10 anos";2.789
80045;"Jardim Paulista";2017;"11 a 14 anos";2.410
80045;"Jardim Paulista";2017;"15 a 17 anos";1.817
80045;"Jardim Paulista";2017;"18 a 19 anos";1.257
80045;"Jardim Paulista";2017;"Total da Seleção";14.093
80045;"Jardim Paulista";2017;"Total Geral da População";90.321
80046;"Jardim São Luís";2017;"00 a 03 anos";17.445
80046;"Jardim São Luís";2017;"04 a 05 anos";8.194
80046;"Jardim São Luís";2017;"06 anos";3.983
80046;"Jardim São Luís";2017;"07 a 10 anos";15.435
80046;"Jardim São Luís";2017;"11 a 14 anos";15.568
80046;"Jardim São Luís";2017;"15 a 17 anos";13.117
80046;"Jardim São Luís";2017;"18 a 19 anos";9.134
80046;"Jardim São Luís";2017;"Total da Seleção";82.876
80046;"Jardim São Luís";2017;"Total Geral da População";286.312
80047;"José Bonifácio";2017;"00 a 03 anos";6.716
80047;"José Bonifácio";2017;"04 a 05 anos";3.403
80047;"José Bonifácio";2017;"06 anos";1.715
80047;"José Bonifácio";2017;"07 a 10 anos";6.987
80047;"José Bonifácio";2017;"11 a 14 anos";7.411
80047;"José Bonifácio";2017;"15 a 17 anos";6.206
80047;"José Bonifácio";2017;"18 a 19 anos";4.287
80047;"José Bonifácio";2017;"Total da Seleção";36.725
80047;"José Bonifácio";2017;"Total Geral da População";133.281
80096;"Lajeado";2017;"00 a 03 anos";11.308
80096;"Lajeado";2017;"04 a 05 anos";5.355
80096;"Lajeado";2017;"06 anos";2.603
80096;"Lajeado";2017;"07 a 10 anos";10.072
80096;"Lajeado";2017;"11 a 14 anos";10.199
80096;"Lajeado";2017;"15 a 17 anos";8.780
80096;"Lajeado";2017;"18 a 19 anos";6.234
80096;"Lajeado";2017;"Total da Seleção";54.551
80096;"Lajeado";2017;"Total Geral da População";171.337
80048;"Lapa";2017;"00 a 03 anos";2.686
80048;"Lapa";2017;"04 a 05 anos";1.339
80048;"Lapa";2017;"06 anos";657
80048;"Lapa";2017;"07 a 10 anos";2.506
80048;"Lapa";2017;"11 a 14 anos";2.356
80048;"Lapa";2017;"15 a 17 anos";1.827
80048;"Lapa";2017;"18 a 19 anos";1.268
80048;"Lapa";2017;"Total da Seleção";12.639
80048;"Lapa";2017;"Total Geral da População";67.008
80049;"Liberdade";2017;"00 a 03 anos";3.292
80049;"Liberdade";2017;"04 a 05 anos";1.547
80049;"Liberdade";2017;"06 anos";738
80049;"Liberdade";2017;"07 a 10 anos";2.688
80049;"Liberdade";2017;"11 a 14 anos";2.396
80049;"Liberdade";2017;"15 a 17 anos";1.860
80049;"Liberdade";2017;"18 a 19 anos";1.320
80049;"Liberdade";2017;"Total da Seleção";13.841
80049;"Liberdade";2017;"Total Geral da População";71.911
80050;"Limão";2017;"00 a 03 anos";4.652
80050;"Limão";2017;"04 a 05 anos";2.129
80050;"Limão";2017;"06 anos";1.017
80050;"Limão";2017;"07 a 10 anos";3.814
80050;"Limão";2017;"11 a 14 anos";3.660
80050;"Limão";2017;"15 a 17 anos";3.021
80050;"Limão";2017;"18 a 19 anos";2.121
80050;"Limão";2017;"Total da Seleção";20.414
80050;"Limão";2017;"Total Geral da População";79.518
80051;"Mandaqui";2017;"00 a 03 anos";5.057
80051;"Mandaqui";2017;"04 a 05 anos";2.425
80051;"Mandaqui";2017;"06 anos";1.183
80051;"Mandaqui";2017;"07 a 10 anos";4.586
80051;"Mandaqui";2017;"11 a 14 anos";4.622
80051;"Mandaqui";2017;"15 a 17 anos";3.938
80051;"Mandaqui";2017;"18 a 19 anos";2.815
80051;"Mandaqui";2017;"Total da Seleção";24.626
80051;"Mandaqui";2017;"Total Geral da População";108.928
80052;"Marsilac";2017;"00 a 03 anos";420
80052;"Marsilac";2017;"04 a 05 anos";211
80052;"Marsilac";2017;"06 anos";108
80052;"Marsilac";2017;"07 a 10 anos";451
80052;"Marsilac";2017;"11 a 14 anos";513
80052;"Marsilac";2017;"15 a 17 anos";472
80052;"Marsilac";2017;"18 a 19 anos";335
80052;"Marsilac";2017;"Total da Seleção";2.510
80052;"Marsilac";2017;"Total Geral da População";8.343
80032;"Moema";2017;"00 a 03 anos";3.186
80032;"Moema";2017;"04 a 05 anos";1.659
80032;"Moema";2017;"06 anos";818
80032;"Moema";2017;"07 a 10 anos";3.097
80032;"Moema";2017;"11 a 14 anos";2.811
80032;"Moema";2017;"15 a 17 anos";2.113
80032;"Moema";2017;"18 a 19 anos";1.461
80032;"Moema";2017;"Total da Seleção";15.145
80032;"Moema";2017;"Total Geral da População";88.081
80053;"Mooca";2017;"00 a 03 anos";3.579
80053;"Mooca";2017;"04 a 05 anos";1.733
80053;"Mooca";2017;"06 anos";838
80053;"Mooca";2017;"07 a 10 anos";3.139
80053;"Mooca";2017;"11 a 14 anos";2.911
80053;"Mooca";2017;"15 a 17 anos";2.296
80053;"Mooca";2017;"18 a 19 anos";1.635
80053;"Mooca";2017;"Total da Seleção";16.131
80053;"Mooca";2017;"Total Geral da População";79.328
80054;"Morumbi";2017;"00 a 03 anos";2.868
80054;"Morumbi";2017;"04 a 05 anos";1.294
80054;"Morumbi";2017;"06 anos";615
80054;"Morumbi";2017;"07 a 10 anos";2.305
80054;"Morumbi";2017;"11 a 14 anos";2.233
80054;"Morumbi";2017;"15 a 17 anos";1.881
80054;"Morumbi";2017;"18 a 19 anos";1.315
80054;"Morumbi";2017;"Total da Seleção";12.511
80054;"Morumbi";2017;"Total Geral da População";51.416
80055;"Parelheiros";2017;"00 a 03 anos";10.320
80055;"Parelheiros";2017;"04 a 05 anos";4.701
80055;"Parelheiros";2017;"06 anos";2.270
80055;"Parelheiros";2017;"07 a 10 anos";8.824
80055;"Parelheiros";2017;"11 a 14 anos";9.138
80055;"Parelheiros";2017;"15 a 17 anos";7.953
80055;"Parelheiros";2017;"18 a 19 anos";5.607
80055;"Parelheiros";2017;"Total da Seleção";48.813
80055;"Parelheiros";2017;"Total Geral da População";146.908
80056;"Pari";2017;"00 a 03 anos";1.236
80056;"Pari";2017;"04 a 05 anos";551
80056;"Pari";2017;"06 anos";260
80056;"Pari";2017;"07 a 10 anos";949
80056;"Pari";2017;"11 a 14 anos";873
80056;"Pari";2017;"15 a 17 anos";695
80056;"Pari";2017;"18 a 19 anos";481
