"Código Localidade";"Nome Localidade";"Ano";"Faixa Etária - Escolar";"Total"
80025;"Cidade Tiradentes";2019;"Total da Seleção";72.397
80025;"Cidade Tiradentes";2019;"Total Geral da População";233.110
80026;"Consolação";2019;"00 a 03 anos";1.861
80026;"Consolação";2019;"04 a 05 anos";932
80026;"Consolação";2019;"06 anos";445
80026;"Consolação";2019;"07 a 10 anos";1.576
80026;"Consolação";2019;"11 a 14 anos";1.297
80026;"Consolação";2019;"15 a 17 anos";1.022
80026;"Consolação";2019;"18 a 19 anos";724
80026;"Consolação";2019;"Total da Seleção";7.857
80026;"Consolação";2019;"Total Geral da População";57.421
80027;"Cursino";2019;"00 a 03 anos";4.979
80027;"Cursino";2019;"04 a 05 anos";2.741
80027;"Cursino";2019;"06 anos";1.364
80027;"Cursino";2019;"07 a 10 anos";5.153
80027;"Cursino";2019;"11 a 14 anos";4.631
80027;"Cursino";2019;"15 a 17 anos";3.590
80027;"Cursino";2019;"18 a 19 anos";2.517
80027;"Cursino";2019;"Total da Seleção";24.975
80027;"Cursino";2019;"Total Geral da População";113.347
80028;"Ermelino Matarazzo";2019;"00 a 03 anos";6.425
80028;"Ermelino Matarazzo";2019;"04 a 05 anos";3.378
80028;"Ermelino Matarazzo";2019;"06 anos";1.668
80028;"Ermelino Matarazzo";2019;"07 a 10 anos";6.351
80028;"Ermelino Matarazzo";2019;"11 a 14 anos";5.942
80028;"Ermelino Matarazzo";2019;"15 a 17 anos";4.776
80028;"Ermelino Matarazzo";2019;"18 a 19 anos";3.445
80028;"Ermelino Matarazzo";2019;"Total da Seleção";31.985
80028;"Ermelino Matarazzo";2019;"Total Geral da População";118.268
80029;"Freguesia do Ó";2019;"00 a 03 anos";6.773
80029;"Freguesia do Ó";2019;"04 a 05 anos";3.664
80029;"Freguesia do Ó";2019;"06 anos";1.793
80029;"Freguesia do Ó";2019;"07 a 10 anos";6.558
80029;"Freguesia do Ó";2019;"11 a 14 anos";5.726
80029;"Freguesia do Ó";2019;"15 a 17 anos";4.745
80029;"Freguesia do Ó";2019;"18 a 19 anos";3.513
80029;"Freguesia do Ó";2019;"Total da Seleção";32.772
80029;"Freguesia do Ó";2019;"Total Geral da População";140.324
80030;"Grajaú";2019;"00 a 03 anos";24.348
80030;"Grajaú";2019;"04 a 05 anos";12.633
80030;"Grajaú";2019;"06 anos";6.180
80030;"Grajaú";2019;"07 a 10 anos";23.078
80030;"Grajaú";2019;"11 a 14 anos";21.238
80030;"Grajaú";2019;"15 a 17 anos";17.779
80030;"Grajaú";2019;"18 a 19 anos";13.022
80030;"Grajaú";2019;"Total da Seleção";118.278
80030;"Grajaú";2019;"Total Geral da População";387.148
80031;"Guaianases";2019;"00 a 03 anos";6.782
80031;"Guaianases";2019;"04 a 05 anos";3.500
80031;"Guaianases";2019;"06 anos";1.707
80031;"Guaianases";2019;"07 a 10 anos";6.359
80031;"Guaianases";2019;"11 a 14 anos";5.845
80031;"Guaianases";2019;"15 a 17 anos";4.920
80031;"Guaianases";2019;"18 a 19 anos";3.591
80031;"Guaianases";2019;"Total da Seleção";32.704
80031;"Guaianases";2019;"Total Geral da População";109.089
80033;"Iguatemi";2019;"00 a 03 anos";9.518
80033;"Iguatemi";2019;"04 a 05 anos";4.824
80033;"Iguatemi";2019;"06 anos";2.347
80033;"Iguatemi";2019;"07 a 10 anos";8.762
80033;"Iguatemi";2019;"11 a 14 anos";8.167
80033;"Iguatemi";2019;"15 a 17 anos";6.936
80033;"Iguatemi";2019;"18 a 19 anos";5.087
80033;"Iguatemi";2019;"Total da Seleção";45.641
80033;"Iguatemi";2019;"Total Geral da População";147.514
80034;"Ipiranga";2019;"00 a 03 anos";4.936
80034;"Ipiranga";2019;"04 a 05 anos";2.699
80034;"Ipiranga";2019;"06 anos";1.337
80034;"Ipiranga";2019;"07 a 10 anos";5.028
80034;"Ipiranga";2019;"11 a 14 anos";4.525
80034;"Ipiranga";2019;"15 a 17 anos";3.574
80034;"Ipiranga";2019;"18 a 19 anos";2.544
80034;"Ipiranga";2019;"Total da Seleção";24.643
80034;"Ipiranga";2019;"Total Geral da População";111.744
80035;"Itaim Bibi";2019;"00 a 03 anos";3.684
80035;"Itaim Bibi";2019;"04 a 05 anos";2.109
80035;"Itaim Bibi";2019;"06 anos";1.051
80035;"Itaim Bibi";2019;"07 a 10 anos";3.890
80035;"Itaim Bibi";2019;"11 a 14 anos";3.178
80035;"Itaim Bibi";2019;"15 a 17 anos";2.096
80035;"Itaim Bibi";2019;"18 a 19 anos";1.368
80035;"Itaim Bibi";2019;"Total da Seleção";17.376
80035;"Itaim Bibi";2019;"Total Geral da População";96.896
80036;"Itaim Paulista";2019;"00 a 03 anos";13.898
80036;"Itaim Paulista";2019;"04 a 05 anos";7.165
80036;"Itaim Paulista";2019;"06 anos";3.517
80036;"Itaim Paulista";2019;"07 a 10 anos";13.320
80036;"Itaim Paulista";2019;"11 a 14 anos";12.585
80036;"Itaim Paulista";2019;"15 a 17 anos";10.463
80036;"Itaim Paulista";2019;"18 a 19 anos";7.715
80036;"Itaim Paulista";2019;"Total da Seleção";68.663
80036;"Itaim Paulista";2019;"Total Geral da População";233.767
80037;"Itaquera";2019;"00 a 03 anos";11.665
80037;"Itaquera";2019;"04 a 05 anos";6.151
80037;"Itaquera";2019;"06 anos";3.029
80037;"Itaquera";2019;"07 a 10 anos";11.435
80037;"Itaquera";2019;"11 a 14 anos";10.625
80037;"Itaquera";2019;"15 a 17 anos";8.738
80037;"Itaquera";2019;"18 a 19 anos";6.405
80037;"Itaquera";2019;"Total da Seleção";58.048
80037;"Itaquera";2019;"Total Geral da População";210.858
80038;"Jabaquara";2019;"00 a 03 anos";11.142
80038;"Jabaquara";2019;"04 a 05 anos";6.034
80038;"Jabaquara";2019;"06 anos";2.988
80038;"Jabaquara";2019;"07 a 10 anos";11.256
80038;"Jabaquara";2019;"11 a 14 anos";10.173
80038;"Jabaquara";2019;"15 a 17 anos";7.989
80038;"Jabaquara";2019;"18 a 19 anos";5.758
80038;"Jabaquara";2019;"Total da Seleção";55.340
80038;"Jabaquara";2019;"Total Geral da População";228.815
80039;"Jaçanã";2019;"00 a 03 anos";4.706
80039;"Jaçanã";2019;"04 a 05 anos";2.427
80039;"Jaçanã";2019;"06 anos";1.212
80039;"Jaçanã";2019;"07 a 10 anos";4.778
80039;"Jaçanã";2019;"11 a 14 anos";4.786
80039;"Jaçanã";2019;"15 a 17 anos";3.906
80039;"Jaçanã";2019;"18 a 19 anos";2.812
80039;"Jaçanã";2019;"Total da Seleção";24.627
80039;"Jaçanã";2019;"Total Geral da População";95.934
80040;"Jaguara";2019;"00 a 03 anos";1.061
80040;"Jaguara";2019;"04 a 05 anos";580
80040;"Jaguara";2019;"06 anos";286
80040;"Jaguara";2019;"07 a 10 anos";1.061
80040;"Jaguara";2019;"11 a 14 anos";954
80040;"Jaguara";2019;"15 a 17 anos";789
80040;"Jaguara";2019;"18 a 19 anos";566
80040;"Jaguara";2019;"Total da Seleção";5.297
80040;"Jaguara";2019;"Total Geral da População";24.042
80041;"Jaguaré";2019;"00 a 03 anos";2.748
80041;"Jaguaré";2019;"04 a 05 anos";1.479
80041;"Jaguaré";2019;"06 anos";735
80041;"Jaguaré";2019;"07 a 10 anos";2.807
80041;"Jaguaré";2019;"11 a 14 anos";2.618
80041;"Jaguaré";2019;"15 a 17 anos";2.103
80041;"Jaguaré";2019;"18 a 19 anos";1.486
80041;"Jaguaré";2019;"Total da Seleção";13.976
80041;"Jaguaré";2019;"Total Geral da População";54.697
80042;"Jaraguá";2019;"00 a 03 anos";12.379
80042;"Jaraguá";2019;"04 a 05 anos";6.405
80042;"Jaraguá";2019;"06 anos";3.133
80042;"Jaraguá";2019;"07 a 10 anos";11.747
80042;"Jaraguá";2019;"11 a 14 anos";11.009
80042;"Jaraguá";2019;"15 a 17 anos";9.449
80042;"Jaraguá";2019;"18 a 19 anos";6.954
80042;"Jaraguá";2019;"Total da Seleção";61.076
80042;"Jaraguá";2019;"Total Geral da População";210.217
80043;"Jardim Ângela";2019;"00 a 03 anos";20.986
80043;"Jardim Ângela";2019;"04 a 05 anos";10.909
80043;"Jardim Ângela";2019;"06 anos";5.392
80043;"Jardim Ângela";2019;"07 a 10 anos";20.688
80043;"Jardim Ângela";2019;"11 a 14 anos";19.717
80043;"Jardim Ângela";2019;"15 a 17 anos";15.970
80043;"Jardim Ângela";2019;"18 a 19 anos";11.437
80043;"Jardim Ângela";2019;"Total da Seleção";105.099
80043;"Jardim Ângela";2019;"Total Geral da População";334.057
80044;"Jardim Helena";2019;"00 a 03 anos";8.821
80044;"Jardim Helena";2019;"04 a 05 anos";4.593
80044;"Jardim Helena";2019;"06 anos";2.231
80044;"Jardim Helena";2019;"07 a 10 anos";8.162
80044;"Jardim Helena";2019;"11 a 14 anos";7.210
80044;"Jardim Helena";2019;"15 a 17 anos";5.965
80044;"Jardim Helena";2019;"18 a 19 anos";4.401
80044;"Jardim Helena";2019;"Total da Seleção";41.383
80044;"Jardim Helena";2019;"Total Geral da População";135.358
80045;"Jardim Paulista";2019;"00 a 03 anos";3.226
80045;"Jardim Paulista";2019;"04 a 05 anos";1.769
80045;"Jardim Paulista";2019;"06 anos";866
80045;"Jardim Paulista";2019;"07 a 10 anos";3.130
80045;"Jardim Paulista";2019;"11 a 14 anos";2.523
80045;"Jardim Paulista";2019;"15 a 17 anos";1.798
80045;"Jardim Paulista";2019;"18 a 19 anos";1.220
80045;"Jardim Paulista";2019;"Total da Seleção";14.532
80045;"Jardim Paulista";2019;"Total Geral da População";90.588
80046;"Jardim São Luís";2019;"00 a 03 anos";16.668
80046;"Jardim São Luís";2019;"04 a 05 anos";8.797
80046;"Jardim São Luís";2019;"06 anos";4.315
80046;"Jardim São Luís";2019;"07 a 10 anos";16.108
80046;"Jardim São Luís";2019;"11 a 14 anos";14.690
80046;"Jardim São Luís";2019;"15 a 17 anos";12.175
80046;"Jardim São Luís";2019;"18 a 19 anos";8.833
80046;"Jardim São Luís";2019;"Total da Seleção";81.586
80046;"Jardim São Luís";2019;"Total Geral da População";291.198
80047;"José Bonifácio";2019;"00 a 03 anos";6.611
80047;"José Bonifácio";2019;"04 a 05 anos";3.386
80047;"José Bonifácio";2019;"06 anos";1.704
80047;"José Bonifácio";2019;"07 a 10 anos";6.889
80047;"José Bonifácio";2019;"11 a 14 anos";7.161
80047;"José Bonifácio";2019;"15 a 17 anos";5.812
80047;"José Bonifácio";2019;"18 a 19 anos";4.167
80047;"José Bonifácio";2019;"Total da Seleção";35.730
80047;"José Bonifácio";2019;"Total Geral da População";135.461
80096;"Lajeado";2019;"00 a 03 anos";10.941
80096;"Lajeado";2019;"04 a 05 anos";5.632
80096;"Lajeado";2019;"06 anos";2.756
80096;"Lajeado";2019;"07 a 10 anos";10.358
80096;"Lajeado";2019;"11 a 14 anos";9.624
80096;"Lajeado";2019;"15 a 17 anos";7.872
80096;"Lajeado";2019;"18 a 19 anos";5.827
80096;"Lajeado";2019;"Total da Seleção";53.010
80096;"Lajeado";2019;"Total Geral da População";173.469
80048;"Lapa";2019;"00 a 03 anos";2.513
80048;"Lapa";2019;"04 a 05 anos";1.402
80048;"Lapa";2019;"06 anos";699
80048;"Lapa";2019;"07 a 10 anos";2.660
80048;"Lapa";2019;"11 a 14 anos";2.391
80048;"Lapa";2019;"15 a 17 anos";1.797
80048;"Lapa";2019;"18 a 19 anos";1.240
80048;"Lapa";2019;"Total da Seleção";12.702
80048;"Lapa";2019;"Total Geral da População";67.118
80049;"Liberdade";2019;"00 a 03 anos";3.033
80049;"Liberdade";2019;"04 a 05 anos";1.709
80049;"Liberdade";2019;"06 anos";839
80049;"Liberdade";2019;"07 a 10 anos";3.016
80049;"Liberdade";2019;"11 a 14 anos";2.422
80049;"Liberdade";2019;"15 a 17 anos";1.813
80049;"Liberdade";2019;"18 a 19 anos";1.261
80049;"Liberdade";2019;"Total da Seleção";14.093
80049;"Liberdade";2019;"Total Geral da População";72.503
80050;"Limão";2019;"00 a 03 anos";4.323
80050;"Limão";2019;"04 a 05 anos";2.351
80050;"Limão";2019;"06 anos";1.146
80050;"Limão";2019;"07 a 10 anos";4.125
80050;"Limão";2019;"11 a 14 anos";3.451
80050;"Limão";2019;"15 a 17 anos";2.820
80050;"Limão";2019;"18 a 19 anos";2.029
80050;"Limão";2019;"Total da Seleção";20.245
80050;"Limão";2019;"Total Geral da População";79.613
80051;"Mandaqui";2019;"00 a 03 anos";4.790
80051;"Mandaqui";2019;"04 a 05 anos";2.567
80051;"Mandaqui";2019;"06 anos";1.267
80051;"Mandaqui";2019;"07 a 10 anos";4.768
80051;"Mandaqui";2019;"11 a 14 anos";4.382
80051;"Mandaqui";2019;"15 a 17 anos";3.600
80051;"Mandaqui";2019;"18 a 19 anos";2.653
80051;"Mandaqui";2019;"Total da Seleção";24.027
80051;"Mandaqui";2019;"Total Geral da População";109.131
80052;"Marsilac";2019;"00 a 03 anos";428
80052;"Marsilac";2019;"04 a 05 anos";205
80052;"Marsilac";2019;"06 anos";102
80052;"Marsilac";2019;"07 a 10 anos";423
80052;"Marsilac";2019;"11 a 14 anos";477
80052;"Marsilac";2019;"15 a 17 anos";402
80052;"Marsilac";2019;"18 a 19 anos";310
80052;"Marsilac";2019;"Total da Seleção";2.347
80052;"Marsilac";2019;"Total Geral da População";8.398
80032;"Moema";2019;"00 a 03 anos";3.015
80032;"Moema";2019;"04 a 05 anos";1.669
80032;"Moema";2019;"06 anos";841
80032;"Moema";2019;"07 a 10 anos";3.270
80032;"Moema";2019;"11 a 14 anos";2.996
80032;"Moema";2019;"15 a 17 anos";2.103
80032;"Moema";2019;"18 a 19 anos";1.430
80032;"Moema";2019;"Total da Seleção";15.324
80032;"Moema";2019;"Total Geral da População";88.949
80053;"Mooca";2019;"00 a 03 anos";3.361
80053;"Mooca";2019;"04 a 05 anos";1.856
80053;"Mooca";2019;"06 anos";919
80053;"Mooca";2019;"07 a 10 anos";3.414
80053;"Mooca";2019;"11 a 14 anos";2.951
80053;"Mooca";2019;"15 a 17 anos";2.238
80053;"Mooca";2019;"18 a 19 anos";1.577
80053;"Mooca";2019;"Total da Seleção";16.316
80053;"Mooca";2019;"Total Geral da População";79.997
80054;"Morumbi";2019;"00 a 03 anos";2.681
80054;"Morumbi";2019;"04 a 05 anos";1.472
80054;"Morumbi";2019;"06 anos";716
80054;"Morumbi";2019;"07 a 10 anos";2.557
80054;"Morumbi";2019;"11 a 14 anos";2.119
80054;"Morumbi";2019;"15 a 17 anos";1.775
80054;"Morumbi";2019;"18 a 19 anos";1.288
80054;"Morumbi";2019;"Total da Seleção";12.608
80054;"Morumbi";2019;"Total Geral da População";52.416
80055;"Parelheiros";2019;"00 a 03 anos";10.159
80055;"Parelheiros";2019;"04 a 05 anos";5.166
80055;"Parelheiros";2019;"06 anos";2.505
80055;"Parelheiros";2019;"07 a 10 anos";9.269
80055;"Parelheiros";2019;"11 a 14 anos";8.528
80055;"Parelheiros";2019;"15 a 17 anos";7.321
80055;"Parelheiros";2019;"18 a 19 anos";5.411
80055;"Parelheiros";2019;"Total da Seleção";48.359
80055;"Parelheiros";2019;"Total Geral da População";151.339
80056;"Pari";2019;"00 a 03 anos";1.148
80056;"Pari";2019;"04 a 05 anos";630
80056;"Pari";2019;"06 anos";306
80056;"Pari";2019;"07 a 10 anos";1.076
80056;"Pari";2019;"11 a 14 anos";848
80056;"Pari";2019;"15 a 17 anos";677
80056;"Pari";2019;"18 a 19 anos";472
