"Código Localidade";"Nome Localidade";"Ano";"Faixa Etária - Escolar";"Total"
80056;"Pari";2018;"06 anos";282
80056;"Pari";2018;"07 a 10 anos";1.012
80056;"Pari";2018;"11 a 14 anos";862
80056;"Pari";2018;"15 a 17 anos";685
80056;"Pari";2018;"18 a 19 anos";478
80056;"Pari";2018;"Total da Seleção";5.101
80056;"Pari";2018;"Total Geral da População";18.752
80057;"Parque do Carmo";2018;"00 a 03 anos";4.029
80057;"Parque do Carmo";2018;"04 a 05 anos";2.027
80057;"Parque do Carmo";2018;"06 anos";1.000
80057;"Parque do Carmo";2018;"07 a 10 anos";3.879
80057;"Parque do Carmo";2018;"11 a 14 anos";3.819
80057;"Parque do Carmo";2018;"15 a 17 anos";3.170
80057;"Parque do Carmo";2018;"18 a 19 anos";2.229
80057;"Parque do Carmo";2018;"Total da Seleção";20.153
80057;"Parque do Carmo";2018;"Total Geral da População";71.087
80058;"Pedreira";2018;"00 a 03 anos";8.863
80058;"Pedreira";2018;"04 a 05 anos";4.438
80058;"Pedreira";2018;"06 anos";2.201
80058;"Pedreira";2018;"07 a 10 anos";8.693
80058;"Pedreira";2018;"11 a 14 anos";8.813
80058;"Pedreira";2018;"15 a 17 anos";7.255
80058;"Pedreira";2018;"18 a 19 anos";5.185
80058;"Pedreira";2018;"Total da Seleção";45.448
80058;"Pedreira";2018;"Total Geral da População";157.688
80059;"Penha";2018;"00 a 03 anos";5.904
80059;"Penha";2018;"04 a 05 anos";3.006
80059;"Penha";2018;"06 anos";1.473
80059;"Penha";2018;"07 a 10 anos";5.599
80059;"Penha";2018;"11 a 14 anos";5.299
80059;"Penha";2018;"15 a 17 anos";4.341
80059;"Penha";2018;"18 a 19 anos";3.105
80059;"Penha";2018;"Total da Seleção";28.727
80059;"Penha";2018;"Total Geral da População";128.981
80060;"Perdizes";2018;"00 a 03 anos";4.081
80060;"Perdizes";2018;"04 a 05 anos";2.101
80060;"Perdizes";2018;"06 anos";1.042
80060;"Perdizes";2018;"07 a 10 anos";4.029
80060;"Perdizes";2018;"11 a 14 anos";3.814
80060;"Perdizes";2018;"15 a 17 anos";2.905
80060;"Perdizes";2018;"18 a 19 anos";1.988
80060;"Perdizes";2018;"Total da Seleção";19.960
80060;"Perdizes";2018;"Total Geral da População";114.314
80061;"Perus";2018;"00 a 03 anos";5.789
80061;"Perus";2018;"04 a 05 anos";2.819
80061;"Perus";2018;"06 anos";1.364
80061;"Perus";2018;"07 a 10 anos";5.110
80061;"Perus";2018;"11 a 14 anos";4.855
80061;"Perus";2018;"15 a 17 anos";4.124
80061;"Perus";2018;"18 a 19 anos";2.974
80061;"Perus";2018;"Total da Seleção";27.035
80061;"Perus";2018;"Total Geral da População";87.474
80062;"Pinheiros";2018;"00 a 03 anos";2.365
80062;"Pinheiros";2018;"04 a 05 anos";1.239
80062;"Pinheiros";2018;"06 anos";609
80062;"Pinheiros";2018;"07 a 10 anos";2.277
80062;"Pinheiros";2018;"11 a 14 anos";2.015
80062;"Pinheiros";2018;"15 a 17 anos";1.503
80062;"Pinheiros";2018;"18 a 19 anos";1.024
80062;"Pinheiros";2018;"Total da Seleção";11.032
80062;"Pinheiros";2018;"Total Geral da População";65.882
80063;"Pirituba";2018;"00 a 03 anos";8.640
80063;"Pirituba";2018;"04 a 05 anos";4.398
80063;"Pirituba";2018;"06 anos";2.160
80063;"Pirituba";2018;"07 a 10 anos";8.244
80063;"Pirituba";2018;"11 a 14 anos";7.847
80063;"Pirituba";2018;"15 a 17 anos";6.389
80063;"Pirituba";2018;"18 a 19 anos";4.553
80063;"Pirituba";2018;"Total da Seleção";42.231
80063;"Pirituba";2018;"Total Geral da População";170.644
80064;"Ponte Rasa";2018;"00 a 03 anos";4.322
80064;"Ponte Rasa";2018;"04 a 05 anos";2.206
80064;"Ponte Rasa";2018;"06 anos";1.090
80064;"Ponte Rasa";2018;"07 a 10 anos";4.229
80064;"Ponte Rasa";2018;"11 a 14 anos";4.161
80064;"Ponte Rasa";2018;"15 a 17 anos";3.464
80064;"Ponte Rasa";2018;"18 a 19 anos";2.494
80064;"Ponte Rasa";2018;"Total da Seleção";21.966
80064;"Ponte Rasa";2018;"Total Geral da População";90.513
80065;"Raposo Tavares";2018;"00 a 03 anos";6.500
80065;"Raposo Tavares";2018;"04 a 05 anos";3.232
80065;"Raposo Tavares";2018;"06 anos";1.571
80065;"Raposo Tavares";2018;"07 a 10 anos";5.893
80065;"Raposo Tavares";2018;"11 a 14 anos";5.512
80065;"Raposo Tavares";2018;"15 a 17 anos";4.577
80065;"Raposo Tavares";2018;"18 a 19 anos";3.203
80065;"Raposo Tavares";2018;"Total da Seleção";30.488
80065;"Raposo Tavares";2018;"Total Geral da População";106.046
80066;"República";2018;"00 a 03 anos";2.796
80066;"República";2018;"04 a 05 anos";1.409
80066;"República";2018;"06 anos";671
80066;"República";2018;"07 a 10 anos";2.341
80066;"República";2018;"11 a 14 anos";1.832
80066;"República";2018;"15 a 17 anos";1.379
80066;"República";2018;"18 a 19 anos";961
80066;"República";2018;"Total da Seleção";11.389
80066;"República";2018;"Total Geral da População";61.123
80067;"Rio Pequeno";2018;"00 a 03 anos";7.679
80067;"Rio Pequeno";2018;"04 a 05 anos";3.794
80067;"Rio Pequeno";2018;"06 anos";1.811
80067;"Rio Pequeno";2018;"07 a 10 anos";6.473
80067;"Rio Pequeno";2018;"11 a 14 anos";5.553
80067;"Rio Pequeno";2018;"15 a 17 anos";4.602
80067;"Rio Pequeno";2018;"18 a 19 anos";3.249
80067;"Rio Pequeno";2018;"Total da Seleção";33.161
80067;"Rio Pequeno";2018;"Total Geral da População";122.764
80068;"Sacomã";2018;"00 a 03 anos";12.869
80068;"Sacomã";2018;"04 a 05 anos";6.556
80068;"Sacomã";2018;"06 anos";3.252
80068;"Sacomã";2018;"07 a 10 anos";12.705
80068;"Sacomã";2018;"11 a 14 anos";12.520
80068;"Sacomã";2018;"15 a 17 anos";10.120
80068;"Sacomã";2018;"18 a 19 anos";7.144
80068;"Sacomã";2018;"Total da Seleção";65.166
80068;"Sacomã";2018;"Total Geral da População";260.767
80069;"Santa Cecília";2018;"00 a 03 anos";3.831
80069;"Santa Cecília";2018;"04 a 05 anos";1.927
80069;"Santa Cecília";2018;"06 anos";925
80069;"Santa Cecília";2018;"07 a 10 anos";3.318
80069;"Santa Cecília";2018;"11 a 14 anos";2.790
80069;"Santa Cecília";2018;"15 a 17 anos";2.162
80069;"Santa Cecília";2018;"18 a 19 anos";1.532
80069;"Santa Cecília";2018;"Total da Seleção";16.485
80069;"Santa Cecília";2018;"Total Geral da População";87.820
80070;"Santana";2018;"00 a 03 anos";4.754
80070;"Santana";2018;"04 a 05 anos";2.396
80070;"Santana";2018;"06 anos";1.157
80070;"Santana";2018;"07 a 10 anos";4.230
80070;"Santana";2018;"11 a 14 anos";3.756
80070;"Santana";2018;"15 a 17 anos";3.087
80070;"Santana";2018;"18 a 19 anos";2.251
80070;"Santana";2018;"Total da Seleção";21.631
80070;"Santana";2018;"Total Geral da População";114.204
80071;"Santo Amaro";2018;"00 a 03 anos";2.801
80071;"Santo Amaro";2018;"04 a 05 anos";1.474
80071;"Santo Amaro";2018;"06 anos";733
80071;"Santo Amaro";2018;"07 a 10 anos";2.847
80071;"Santo Amaro";2018;"11 a 14 anos";2.733
80071;"Santo Amaro";2018;"15 a 17 anos";2.172
80071;"Santo Amaro";2018;"18 a 19 anos";1.525
80071;"Santo Amaro";2018;"Total da Seleção";14.285
80071;"Santo Amaro";2018;"Total Geral da População";74.139
80095;"São Domingos";2018;"00 a 03 anos";4.140
80095;"São Domingos";2018;"04 a 05 anos";2.122
80095;"São Domingos";2018;"06 anos";1.054
80095;"São Domingos";2018;"07 a 10 anos";4.131
80095;"São Domingos";2018;"11 a 14 anos";4.083
80095;"São Domingos";2018;"15 a 17 anos";3.308
80095;"São Domingos";2018;"18 a 19 anos";2.336
80095;"São Domingos";2018;"Total da Seleção";21.174
80095;"São Domingos";2018;"Total Geral da População";86.112
80072;"São Lucas";2018;"00 a 03 anos";6.273
80072;"São Lucas";2018;"04 a 05 anos";3.205
80072;"São Lucas";2018;"06 anos";1.599
80072;"São Lucas";2018;"07 a 10 anos";6.343
80072;"São Lucas";2018;"11 a 14 anos";6.363
80072;"São Lucas";2018;"15 a 17 anos";5.069
80072;"São Lucas";2018;"18 a 19 anos";3.572
80072;"São Lucas";2018;"Total da Seleção";32.424
80072;"São Lucas";2018;"Total Geral da População";142.954
80073;"São Mateus";2018;"00 a 03 anos";8.595
80073;"São Mateus";2018;"04 a 05 anos";4.316
80073;"São Mateus";2018;"06 anos";2.109
80073;"São Mateus";2018;"07 a 10 anos";8.001
80073;"São Mateus";2018;"11 a 14 anos";7.676
80073;"São Mateus";2018;"15 a 17 anos";6.496
80073;"São Mateus";2018;"18 a 19 anos";4.681
80073;"São Mateus";2018;"Total da Seleção";41.874
80073;"São Mateus";2018;"Total Geral da População";155.189
80074;"São Miguel";2018;"00 a 03 anos";5.725
80074;"São Miguel";2018;"04 a 05 anos";2.806
80074;"São Miguel";2018;"06 anos";1.337
80074;"São Miguel";2018;"07 a 10 anos";4.803
80074;"São Miguel";2018;"11 a 14 anos";4.236
80074;"São Miguel";2018;"15 a 17 anos";3.630
80074;"São Miguel";2018;"18 a 19 anos";2.651
80074;"São Miguel";2018;"Total da Seleção";25.188
80074;"São Miguel";2018;"Total Geral da População";89.552
80075;"São Rafael";2018;"00 a 03 anos";8.845
80075;"São Rafael";2018;"04 a 05 anos";4.407
80075;"São Rafael";2018;"06 anos";2.203
80075;"São Rafael";2018;"07 a 10 anos";8.909
80075;"São Rafael";2018;"11 a 14 anos";9.419
80075;"São Rafael";2018;"15 a 17 anos";7.933
80075;"São Rafael";2018;"18 a 19 anos";5.585
80075;"São Rafael";2018;"Total da Seleção";47.301
80075;"São Rafael";2018;"Total Geral da População";156.616
80076;"Sapopemba";2018;"00 a 03 anos";15.991
80076;"Sapopemba";2018;"04 a 05 anos";8.012
80076;"Sapopemba";2018;"06 anos";3.935
80076;"Sapopemba";2018;"07 a 10 anos";15.140
80076;"Sapopemba";2018;"11 a 14 anos";14.789
80076;"Sapopemba";2018;"15 a 17 anos";12.346
80076;"Sapopemba";2018;"18 a 19 anos";8.828
80076;"Sapopemba";2018;"Total da Seleção";79.041
80076;"Sapopemba";2018;"Total Geral da População";288.801
80077;"Saúde";2018;"00 a 03 anos";5.054
80077;"Saúde";2018;"04 a 05 anos";2.654
80077;"Saúde";2018;"06 anos";1.307
80077;"Saúde";2018;"07 a 10 anos";4.913
80077;"Saúde";2018;"11 a 14 anos";4.416
80077;"Saúde";2018;"15 a 17 anos";3.373
80077;"Saúde";2018;"18 a 19 anos";2.334
80077;"Saúde";2018;"Total da Seleção";24.051
80077;"Saúde";2018;"Total Geral da População";133.735
80078;"Sé";2018;"00 a 03 anos";1.784
80078;"Sé";2018;"04 a 05 anos";839
80078;"Sé";2018;"06 anos";387
80078;"Sé";2018;"07 a 10 anos";1.280
80078;"Sé";2018;"11 a 14 anos";981
80078;"Sé";2018;"15 a 17 anos";876
80078;"Sé";2018;"18 a 19 anos";636
80078;"Sé";2018;"Total da Seleção";6.783
80078;"Sé";2018;"Total Geral da População";26.154
80079;"Socorro";2018;"00 a 03 anos";1.588
80079;"Socorro";2018;"04 a 05 anos";799
80079;"Socorro";2018;"06 anos";390
80079;"Socorro";2018;"07 a 10 anos";1.459
80079;"Socorro";2018;"11 a 14 anos";1.366
80079;"Socorro";2018;"15 a 17 anos";1.158
80079;"Socorro";2018;"18 a 19 anos";827
80079;"Socorro";2018;"Total da Seleção";7.587
80079;"Socorro";2018;"Total Geral da População";36.356
80080;"Tatuapé";2018;"00 a 03 anos";3.713
80080;"Tatuapé";2018;"04 a 05 anos";1.886
80080;"Tatuapé";2018;"06 anos";927
80080;"Tatuapé";2018;"07 a 10 anos";3.536
80080;"Tatuapé";2018;"11 a 14 anos";3.400
80080;"Tatuapé";2018;"15 a 17 anos";2.853
80080;"Tatuapé";2018;"18 a 19 anos";2.066
80080;"Tatuapé";2018;"Total da Seleção";18.381
80080;"Tatuapé";2018;"Total Geral da População";95.364
80081;"Tremembé";2018;"00 a 03 anos";12.955
80081;"Tremembé";2018;"04 a 05 anos";6.361
80081;"Tremembé";2018;"06 anos";3.089
80081;"Tremembé";2018;"07 a 10 anos";11.649
80081;"Tremembé";2018;"11 a 14 anos";11.155
80081;"Tremembé";2018;"15 a 17 anos";9.451
80081;"Tremembé";2018;"18 a 19 anos";6.841
80081;"Tremembé";2018;"Total da Seleção";61.501
80081;"Tremembé";2018;"Total Geral da População";218.574
80082;"Tucuruvi";2018;"00 a 03 anos";3.908
80082;"Tucuruvi";2018;"04 a 05 anos";1.990
80082;"Tucuruvi";2018;"06 anos";979
80082;"Tucuruvi";2018;"07 a 10 anos";3.737
80082;"Tucuruvi";2018;"11 a 14 anos";3.562
80082;"Tucuruvi";2018;"15 a 17 anos";2.902
80082;"Tucuruvi";2018;"18 a 19 anos";2.083
80082;"Tucuruvi";2018;"Total da Seleção";19.161
80082;"Tucuruvi";2018;"Total Geral da População";96.856
80083;"Vila Andrade";2018;"00 a 03 anos";8.444
80083;"Vila Andrade";2018;"04 a 05 anos";4.231
80083;"Vila Andrade";2018;"06 anos";2.123
80083;"Vila Andrade";2018;"07 a 10 anos";8.595
80083;"Vila Andrade";2018;"11 a 14 anos";8.969
80083;"Vila Andrade";2018;"15 a 17 anos";7.242
80083;"Vila Andrade";2018;"18 a 19 anos";5.049
80083;"Vila Andrade";2018;"Total da Seleção";44.653
80083;"Vila Andrade";2018;"Total Geral da População";156.904
80084;"Vila Curuçá";2018;"00 a 03 anos";8.647
80084;"Vila Curuçá";2018;"04 a 05 anos";4.272
80084;"Vila Curuçá";2018;"06 anos";2.103
80084;"Vila Curuçá";2018;"07 a 10 anos";8.209
80084;"Vila Curuçá";2018;"11 a 14 anos";8.329
80084;"Vila Curuçá";2018;"15 a 17 anos";7.134
80084;"Vila Curuçá";2018;"18 a 19 anos";5.166
80084;"Vila Curuçá";2018;"Total da Seleção";43.860
80084;"Vila Curuçá";2018;"Total Geral da População";152.431
80085;"Vila Formosa";2018;"00 a 03 anos";4.015
80085;"Vila Formosa";2018;"04 a 05 anos";2.030
80085;"Vila Formosa";2018;"06 anos";1.001
80085;"Vila Formosa";2018;"07 a 10 anos";3.883
80085;"Vila Formosa";2018;"11 a 14 anos";3.839
80085;"Vila Formosa";2018;"15 a 17 anos";3.206
80085;"Vila Formosa";2018;"18 a 19 anos";2.327
80085;"Vila Formosa";2018;"Total da Seleção";20.301
80085;"Vila Formosa";2018;"Total Geral da População";94.307
80086;"Vila Guilherme";2018;"00 a 03 anos";2.974
80086;"Vila Guilherme";2018;"04 a 05 anos";1.508
80086;"Vila Guilherme";2018;"06 anos";727
80086;"Vila Guilherme";2018;"07 a 10 anos";2.655
80086;"Vila Guilherme";2018;"11 a 14 anos";2.336
80086;"Vila Guilherme";2018;"15 a 17 anos";1.908
80086;"Vila Guilherme";2018;"18 a 19 anos";1.340
80086;"Vila Guilherme";2018;"Total da Seleção";13.448
80086;"Vila Guilherme";2018;"Total Geral da População";56.611
80087;"Vila Jacuí";2018;"00 a 03 anos";7.378
80087;"Vila Jacuí";2018;"04 a 05 anos";3.712
80087;"Vila Jacuí";2018;"06 anos";1.867
80087;"Vila Jacuí";2018;"07 a 10 anos";7.616
80087;"Vila Jacuí";2018;"11 a 14 anos";8.080
80087;"Vila Jacuí";2018;"15 a 17 anos";6.642
80087;"Vila Jacuí";2018;"18 a 19 anos";4.743
80087;"Vila Jacuí";2018;"Total da Seleção";40.038
80087;"Vila Jacuí";2018;"Total Geral da População";145.045
80088;"Vila Leopoldina";2018;"00 a 03 anos";1.844
80088;"Vila Leopoldina";2018;"04 a 05 anos";994
80088;"Vila Leopoldina";2018;"06 anos";499
80088;"Vila Leopoldina";2018;"07 a 10 anos";1.963
80088;"Vila Leopoldina";2018;"11 a 14 anos";1.881
80088;"Vila Leopoldina";2018;"15 a 17 anos";1.417
80088;"Vila Leopoldina";2018;"18 a 19 anos";976
80088;"Vila Leopoldina";2018;"Total da Seleção";9.574
80088;"Vila Leopoldina";2018;"Total Geral da População";44.199
80089;"Vila Maria";2018;"00 a 03 anos";6.613
80089;"Vila Maria";2018;"04 a 05 anos";3.301
80089;"Vila Maria";2018;"06 anos";1.602
80089;"Vila Maria";2018;"07 a 10 anos";5.965
80089;"Vila Maria";2018;"11 a 14 anos";5.486
80089;"Vila Maria";2018;"15 a 17 anos";4.505
80089;"Vila Maria";2018;"18 a 19 anos";3.186
80089;"Vila Maria";2018;"Total da Seleção";30.658
80089;"Vila Maria";2018;"Total Geral da População";113.835
80090;"Vila Mariana";2018;"00 a 03 anos";4.855
80090;"Vila Mariana";2018;"04 a 05 anos";2.458
80090;"Vila Mariana";2018;"06 anos";1.192
80090;"Vila Mariana";2018;"07 a 10 anos";4.394
80090;"Vila Mariana";2018;"11 a 14 anos";3.853
80090;"Vila Mariana";2018;"15 a 17 anos";2.938
80090;"Vila Mariana";2018;"18 a 19 anos";2.052
80090;"Vila Mariana";2018;"Total da Seleção";21.742
80090;"Vila Mariana";2018;"Total Geral da População";132.016
80091;"Vila Matilde";2018;"00 a 03 anos";4.743
80091;"Vila Matilde";2018;"04 a 05 anos";2.425
80091;"Vila Matilde";2018;"06 anos";1.201
80091;"Vila Matilde";2018;"07 a 10 anos";4.671
80091;"Vila Matilde";2018;"11 a 14 anos";4.585
80091;"Vila Matilde";2018;"15 a 17 anos";3.750
80091;"Vila Matilde";2018;"18 a 19 anos";2.688
80091;"Vila Matilde";2018;"Total da Seleção";24.063
80091;"Vila Matilde";2018;"Total Geral da População";105.522
80092;"Vila Medeiros";2018;"00 a 03 anos";6.553
80092;"Vila Medeiros";2018;"04 a 05 anos";3.313
80092;"Vila Medeiros";2018;"06 anos";1.617
80092;"Vila Medeiros";2018;"07 a 10 anos";6.071
80092;"Vila Medeiros";2018;"11 a 14 anos";5.633
80092;"Vila Medeiros";2018;"15 a 17 anos";4.597
80092;"Vila Medeiros";2018;"18 a 19 anos";3.285
80092;"Vila Medeiros";2018;"Total da Seleção";31.069
80092;"Vila Medeiros";2018;"Total Geral da População";124.500
80093;"Vila Prudente";2018;"00 a 03 anos";4.526
80093;"Vila Prudente";2018;"04 a 05 anos";2.322
80093;"Vila Prudente";2018;"06 anos";1.148
80093;"Vila Prudente";2018;"07 a 10 anos";4.415
80093;"Vila Prudente";2018;"11 a 14 anos";4.212
80093;"Vila Prudente";2018;"15 a 17 anos";3.359
80093;"Vila Prudente";2018;"18 a 19 anos";2.393
80093;"Vila Prudente";2018;"Total da Seleção";22.375
80093;"Vila Prudente";2018;"Total Geral da População";104.649
80094;"Vila Sônia";2018;"00 a 03 anos";6.360
80094;"Vila Sônia";2018;"04 a 05 anos";3.214
80094;"Vila Sônia";2018;"06 anos";1.567
80094;"Vila Sônia";2018;"07 a 10 anos";5.863
80094;"Vila Sônia";2018;"11 a 14 anos";5.387
80094;"Vila Sônia";2018;"15 a 17 anos";4.340
80094;"Vila Sônia";2018;"18 a 19 anos";3.065
80094;"Vila Sônia";2018;"Total da Seleção";29.796
80094;"Vila Sônia";2018;"Total Geral da População";119.354
