"Código Localidade";"Nome Localidade";"Ano";"Faixa Etária - Escolar";"Total"
80011;"Brasilândia";2014;"Total da Seleção";89.788
80011;"Brasilândia";2014;"Total Geral da População";271.761
80012;"Butantã";2014;"00 a 03 anos";2.260
80012;"Butantã";2014;"04 a 05 anos";972
80012;"Butantã";2014;"06 anos";465
80012;"Butantã";2014;"07 a 10 anos";1.820
80012;"Butantã";2014;"11 a 14 anos";1.897
80012;"Butantã";2014;"15 a 17 anos";1.522
80012;"Butantã";2014;"18 a 19 anos";1.098
80012;"Butantã";2014;"Total da Seleção";10.034
80012;"Butantã";2014;"Total Geral da População";54.170
80013;"Cachoeirinha";2014;"00 a 03 anos";9.439
80013;"Cachoeirinha";2014;"04 a 05 anos";4.037
80013;"Cachoeirinha";2014;"06 anos";1.958
80013;"Cachoeirinha";2014;"07 a 10 anos";7.938
80013;"Cachoeirinha";2014;"11 a 14 anos";8.693
80013;"Cachoeirinha";2014;"15 a 17 anos";7.125
80013;"Cachoeirinha";2014;"18 a 19 anos";4.849
80013;"Cachoeirinha";2014;"Total da Seleção";44.039
80013;"Cachoeirinha";2014;"Total Geral da População";144.416
80014;"Cambuci";2014;"00 a 03 anos";2.037
80014;"Cambuci";2014;"04 a 05 anos";896
80014;"Cambuci";2014;"06 anos";429
80014;"Cambuci";2014;"07 a 10 anos";1.654
80014;"Cambuci";2014;"11 a 14 anos";1.654
80014;"Cambuci";2014;"15 a 17 anos";1.304
80014;"Cambuci";2014;"18 a 19 anos";896
80014;"Cambuci";2014;"Total da Seleção";8.870
80014;"Cambuci";2014;"Total Geral da População";38.674
80015;"Campo Belo";2014;"00 a 03 anos";2.862
80015;"Campo Belo";2014;"04 a 05 anos";1.284
80015;"Campo Belo";2014;"06 anos";619
80015;"Campo Belo";2014;"07 a 10 anos";2.408
80015;"Campo Belo";2014;"11 a 14 anos";2.405
80015;"Campo Belo";2014;"15 a 17 anos";1.855
80015;"Campo Belo";2014;"18 a 19 anos";1.268
80015;"Campo Belo";2014;"Total da Seleção";12.701
80015;"Campo Belo";2014;"Total Geral da População";65.017
80016;"Campo Grande";2014;"00 a 03 anos";4.858
80016;"Campo Grande";2014;"04 a 05 anos";2.315
80016;"Campo Grande";2014;"06 anos";1.142
80016;"Campo Grande";2014;"07 a 10 anos";4.569
80016;"Campo Grande";2014;"11 a 14 anos";4.784
80016;"Campo Grande";2014;"15 a 17 anos";3.965
80016;"Campo Grande";2014;"18 a 19 anos";2.732
80016;"Campo Grande";2014;"Total da Seleção";24.365
80016;"Campo Grande";2014;"Total Geral da População";103.521
80017;"Campo Limpo";2014;"00 a 03 anos";13.443
80017;"Campo Limpo";2014;"04 a 05 anos";6.169
80017;"Campo Limpo";2014;"06 anos";3.032
80017;"Campo Limpo";2014;"07 a 10 anos";12.226
80017;"Campo Limpo";2014;"11 a 14 anos";13.049
80017;"Campo Limpo";2014;"15 a 17 anos";10.819
80017;"Campo Limpo";2014;"18 a 19 anos";7.275
80017;"Campo Limpo";2014;"Total da Seleção";66.013
80017;"Campo Limpo";2014;"Total Geral da População";218.758
80018;"Cangaiba";2014;"00 a 03 anos";7.931
80018;"Cangaiba";2014;"04 a 05 anos";3.354
80018;"Cangaiba";2014;"06 anos";1.623
80018;"Cangaiba";2014;"07 a 10 anos";6.615
80018;"Cangaiba";2014;"11 a 14 anos";7.414
80018;"Cangaiba";2014;"15 a 17 anos";6.288
80018;"Cangaiba";2014;"18 a 19 anos";4.335
80018;"Cangaiba";2014;"Total da Seleção";37.560
80018;"Cangaiba";2014;"Total Geral da População";137.061
80019;"Capão Redondo";2014;"00 a 03 anos";18.296
80019;"Capão Redondo";2014;"04 a 05 anos";7.989
80019;"Capão Redondo";2014;"06 anos";3.912
80019;"Capão Redondo";2014;"07 a 10 anos";16.035
80019;"Capão Redondo";2014;"11 a 14 anos";17.683
80019;"Capão Redondo";2014;"15 a 17 anos";14.480
80019;"Capão Redondo";2014;"18 a 19 anos";9.741
80019;"Capão Redondo";2014;"Total da Seleção";88.136
80019;"Capão Redondo";2014;"Total Geral da População";279.998
80020;"Carrão";2014;"00 a 03 anos";3.598
80020;"Carrão";2014;"04 a 05 anos";1.630
80020;"Carrão";2014;"06 anos";804
80020;"Carrão";2014;"07 a 10 anos";3.298
80020;"Carrão";2014;"11 a 14 anos";3.651
80020;"Carrão";2014;"15 a 17 anos";3.082
80020;"Carrão";2014;"18 a 19 anos";2.163
80020;"Carrão";2014;"Total da Seleção";18.226
80020;"Carrão";2014;"Total Geral da População";84.201
80021;"Casa Verde";2014;"00 a 03 anos";4.628
80021;"Casa Verde";2014;"04 a 05 anos";1.941
80021;"Casa Verde";2014;"06 anos";931
80021;"Casa Verde";2014;"07 a 10 anos";3.715
80021;"Casa Verde";2014;"11 a 14 anos";4.019
80021;"Casa Verde";2014;"15 a 17 anos";3.300
80021;"Casa Verde";2014;"18 a 19 anos";2.274
80021;"Casa Verde";2014;"Total da Seleção";20.808
80021;"Casa Verde";2014;"Total Geral da População";85.929
80022;"Cidade Ademar";2014;"00 a 03 anos";17.481
80022;"Cidade Ademar";2014;"04 a 05 anos";7.535
80022;"Cidade Ademar";2014;"06 anos";3.650
80022;"Cidade Ademar";2014;"07 a 10 anos";14.706
80022;"Cidade Ademar";2014;"11 a 14 anos";15.974
80022;"Cidade Ademar";2014;"15 a 17 anos";13.152
80022;"Cidade Ademar";2014;"18 a 19 anos";8.997
80022;"Cidade Ademar";2014;"Total da Seleção";81.495
80022;"Cidade Ademar";2014;"Total Geral da População";274.942
80023;"Cidade Dutra";2014;"00 a 03 anos";11.665
80023;"Cidade Dutra";2014;"04 a 05 anos";5.085
80023;"Cidade Dutra";2014;"06 anos";2.495
80023;"Cidade Dutra";2014;"07 a 10 anos";10.298
80023;"Cidade Dutra";2014;"11 a 14 anos";11.531
80023;"Cidade Dutra";2014;"15 a 17 anos";9.584
80023;"Cidade Dutra";2014;"18 a 19 anos";6.529
80023;"Cidade Dutra";2014;"Total da Seleção";57.187
80023;"Cidade Dutra";2014;"Total Geral da População";198.432
80024;"Cidade Lider";2014;"00 a 03 anos";7.480
80024;"Cidade Lider";2014;"04 a 05 anos";3.348
80024;"Cidade Lider";2014;"06 anos";1.652
80024;"Cidade Lider";2014;"07 a 10 anos";6.799
80024;"Cidade Lider";2014;"11 a 14 anos";7.506
80024;"Cidade Lider";2014;"15 a 17 anos";6.151
80024;"Cidade Lider";2014;"18 a 19 anos";4.218
80024;"Cidade Lider";2014;"Total da Seleção";37.154
80024;"Cidade Lider";2014;"Total Geral da População";130.224
80025;"Cidade Tiradentes";2014;"00 a 03 anos";14.420
80025;"Cidade Tiradentes";2014;"04 a 05 anos";6.686
80025;"Cidade Tiradentes";2014;"06 anos";3.365
80025;"Cidade Tiradentes";2014;"07 a 10 anos";14.255
80025;"Cidade Tiradentes";2014;"11 a 14 anos";16.045
80025;"Cidade Tiradentes";2014;"15 a 17 anos";12.984
80025;"Cidade Tiradentes";2014;"18 a 19 anos";8.630
80025;"Cidade Tiradentes";2014;"Total da Seleção";76.385
80025;"Cidade Tiradentes";2014;"Total Geral da População";220.817
80026;"Consolação";2014;"00 a 03 anos";1.744
80026;"Consolação";2014;"04 a 05 anos";714
80026;"Consolação";2014;"06 anos";333
80026;"Consolação";2014;"07 a 10 anos";1.281
80026;"Consolação";2014;"11 a 14 anos";1.369
80026;"Consolação";2014;"15 a 17 anos";1.152
80026;"Consolação";2014;"18 a 19 anos";967
80026;"Consolação";2014;"Total da Seleção";7.560
80026;"Consolação";2014;"Total Geral da População";57.451
80027;"Cursino";2014;"00 a 03 anos";5.436
80027;"Cursino";2014;"04 a 05 anos";2.420
80027;"Cursino";2014;"06 anos";1.173
80027;"Cursino";2014;"07 a 10 anos";4.623
80027;"Cursino";2014;"11 a 14 anos";4.813
80027;"Cursino";2014;"15 a 17 anos";3.898
80027;"Cursino";2014;"18 a 19 anos";2.740
80027;"Cursino";2014;"Total da Seleção";25.103
80027;"Cursino";2014;"Total Geral da População";111.252
80028;"Ermelino Matarazzo";2014;"00 a 03 anos";6.866
80028;"Ermelino Matarazzo";2014;"04 a 05 anos";3.115
80028;"Ermelino Matarazzo";2014;"06 anos";1.530
80028;"Ermelino Matarazzo";2014;"07 a 10 anos";6.198
80028;"Ermelino Matarazzo";2014;"11 a 14 anos";6.692
80028;"Ermelino Matarazzo";2014;"15 a 17 anos";5.543
80028;"Ermelino Matarazzo";2014;"18 a 19 anos";3.788
80028;"Ermelino Matarazzo";2014;"Total da Seleção";33.732
80028;"Ermelino Matarazzo";2014;"Total Geral da População";115.892
80029;"Freguesia do Ó";2014;"00 a 03 anos";7.397
80029;"Freguesia do Ó";2014;"04 a 05 anos";3.107
80029;"Freguesia do Ó";2014;"06 anos";1.499
80029;"Freguesia do Ó";2014;"07 a 10 anos";6.089
80029;"Freguesia do Ó";2014;"11 a 14 anos";6.828
80029;"Freguesia do Ó";2014;"15 a 17 anos";5.830
80029;"Freguesia do Ó";2014;"18 a 19 anos";4.032
80029;"Freguesia do Ó";2014;"Total da Seleção";34.782
80029;"Freguesia do Ó";2014;"Total Geral da População";141.485
80030;"Grajaú";2014;"00 a 03 anos";25.481
80030;"Grajaú";2014;"04 a 05 anos";11.060
80030;"Grajaú";2014;"06 anos";5.430
80030;"Grajaú";2014;"07 a 10 anos";22.471
80030;"Grajaú";2014;"11 a 14 anos";25.221
80030;"Grajaú";2014;"15 a 17 anos";20.975
80030;"Grajaú";2014;"18 a 19 anos";14.149
80030;"Grajaú";2014;"Total da Seleção";124.787
80030;"Grajaú";2014;"Total Geral da População";372.467
80031;"Guaianases";2014;"00 a 03 anos";7.055
80031;"Guaianases";2014;"04 a 05 anos";3.055
80031;"Guaianases";2014;"06 anos";1.499
80031;"Guaianases";2014;"07 a 10 anos";6.218
80031;"Guaianases";2014;"11 a 14 anos";7.000
80031;"Guaianases";2014;"15 a 17 anos";5.764
80031;"Guaianases";2014;"18 a 19 anos";3.922
80031;"Guaianases";2014;"Total da Seleção";34.513
80031;"Guaianases";2014;"Total Geral da População";106.020
80033;"Iguatemi";2014;"00 a 03 anos";9.342
80033;"Iguatemi";2014;"04 a 05 anos";4.047
80033;"Iguatemi";2014;"06 anos";1.991
80033;"Iguatemi";2014;"07 a 10 anos";8.292
80033;"Iguatemi";2014;"11 a 14 anos";9.390
80033;"Iguatemi";2014;"15 a 17 anos";7.763
80033;"Iguatemi";2014;"18 a 19 anos";5.263
80033;"Iguatemi";2014;"Total da Seleção";46.088
80033;"Iguatemi";2014;"Total Geral da População";136.537
80034;"Ipiranga";2014;"00 a 03 anos";5.315
80034;"Ipiranga";2014;"04 a 05 anos";2.343
80034;"Ipiranga";2014;"06 anos";1.135
80034;"Ipiranga";2014;"07 a 10 anos";4.512
80034;"Ipiranga";2014;"11 a 14 anos";4.783
80034;"Ipiranga";2014;"15 a 17 anos";3.925
80034;"Ipiranga";2014;"18 a 19 anos";2.758
80034;"Ipiranga";2014;"Total da Seleção";24.771
80034;"Ipiranga";2014;"Total Geral da População";109.220
80035;"Itaim Bibi";2014;"00 a 03 anos";4.122
80035;"Itaim Bibi";2014;"04 a 05 anos";1.811
80035;"Itaim Bibi";2014;"06 anos";842
80035;"Itaim Bibi";2014;"07 a 10 anos";2.987
80035;"Itaim Bibi";2014;"11 a 14 anos";2.611
80035;"Itaim Bibi";2014;"15 a 17 anos";2.025
80035;"Itaim Bibi";2014;"18 a 19 anos";1.488
80035;"Itaim Bibi";2014;"Total da Seleção";15.886
80035;"Itaim Bibi";2014;"Total Geral da População";94.935
80036;"Itaim Paulista";2014;"00 a 03 anos";14.569
80036;"Itaim Paulista";2014;"04 a 05 anos";6.536
80036;"Itaim Paulista";2014;"06 anos";3.230
80036;"Itaim Paulista";2014;"07 a 10 anos";13.374
80036;"Itaim Paulista";2014;"11 a 14 anos";14.991
80036;"Itaim Paulista";2014;"15 a 17 anos";12.662
80036;"Itaim Paulista";2014;"18 a 19 anos";8.620
80036;"Itaim Paulista";2014;"Total da Seleção";73.982
80036;"Itaim Paulista";2014;"Total Geral da População";228.149
80037;"Itaquera";2014;"00 a 03 anos";12.509
80037;"Itaquera";2014;"04 a 05 anos";5.563
80037;"Itaquera";2014;"06 anos";2.733
80037;"Itaquera";2014;"07 a 10 anos";11.207
80037;"Itaquera";2014;"11 a 14 anos";12.420
80037;"Itaquera";2014;"15 a 17 anos";10.459
80037;"Itaquera";2014;"18 a 19 anos";7.061
80037;"Itaquera";2014;"Total da Seleção";61.952
80037;"Itaquera";2014;"Total Geral da População";207.414
80038;"Jabaquara";2014;"00 a 03 anos";12.212
80038;"Jabaquara";2014;"04 a 05 anos";5.440
80038;"Jabaquara";2014;"06 anos";2.640
80038;"Jabaquara";2014;"07 a 10 anos";10.491
80038;"Jabaquara";2014;"11 a 14 anos";11.118
80038;"Jabaquara";2014;"15 a 17 anos";9.289
80038;"Jabaquara";2014;"18 a 19 anos";6.379
80038;"Jabaquara";2014;"Total da Seleção";57.569
80038;"Jabaquara";2014;"Total Geral da População";226.074
80039;"Jaçanã";2014;"00 a 03 anos";5.007
80039;"Jaçanã";2014;"04 a 05 anos";2.406
80039;"Jaçanã";2014;"06 anos";1.209
80039;"Jaçanã";2014;"07 a 10 anos";5.010
80039;"Jaçanã";2014;"11 a 14 anos";5.462
80039;"Jaçanã";2014;"15 a 17 anos";4.478
80039;"Jaçanã";2014;"18 a 19 anos";3.022
80039;"Jaçanã";2014;"Total da Seleção";26.594
80039;"Jaçanã";2014;"Total Geral da População";95.270
80040;"Jaguara";2014;"00 a 03 anos";1.180
80040;"Jaguara";2014;"04 a 05 anos";508
80040;"Jaguara";2014;"06 anos";248
80040;"Jaguara";2014;"07 a 10 anos";1.014
80040;"Jaguara";2014;"11 a 14 anos";1.115
80040;"Jaguara";2014;"15 a 17 anos";905
80040;"Jaguara";2014;"18 a 19 anos";623
80040;"Jaguara";2014;"Total da Seleção";5.593
80040;"Jaguara";2014;"Total Geral da População";24.502
80041;"Jaguaré";2014;"00 a 03 anos";2.928
80041;"Jaguaré";2014;"04 a 05 anos";1.322
80041;"Jaguaré";2014;"06 anos";649
80041;"Jaguaré";2014;"07 a 10 anos";2.629
80041;"Jaguaré";2014;"11 a 14 anos";2.807
80041;"Jaguaré";2014;"15 a 17 anos";2.238
80041;"Jaguaré";2014;"18 a 19 anos";1.526
80041;"Jaguaré";2014;"Total da Seleção";14.099
80041;"Jaguaré";2014;"Total Geral da População";52.145
80042;"Jaraguá";2014;"00 a 03 anos";12.491
80042;"Jaraguá";2014;"04 a 05 anos";5.416
80042;"Jaraguá";2014;"06 anos";2.673
80042;"Jaraguá";2014;"07 a 10 anos";11.229
80042;"Jaraguá";2014;"11 a 14 anos";12.842
80042;"Jaraguá";2014;"15 a 17 anos";10.640
80042;"Jaraguá";2014;"18 a 19 anos";7.146
80042;"Jaraguá";2014;"Total da Seleção";62.437
80042;"Jaraguá";2014;"Total Geral da População";196.861
80043;"Jardim Ângela";2014;"00 a 03 anos";21.612
80043;"Jardim Ângela";2014;"04 a 05 anos";9.877
80043;"Jardim Ângela";2014;"06 anos";4.884
80043;"Jardim Ângela";2014;"07 a 10 anos";19.993
80043;"Jardim Ângela";2014;"11 a 14 anos";21.705
80043;"Jardim Ângela";2014;"15 a 17 anos";17.785
80043;"Jardim Ângela";2014;"18 a 19 anos";11.842
80043;"Jardim Ângela";2014;"Total da Seleção";107.698
80043;"Jardim Ângela";2014;"Total Geral da População";313.015
80044;"Jardim Helena";2014;"00 a 03 anos";9.382
80044;"Jardim Helena";2014;"04 a 05 anos";3.972
80044;"Jardim Helena";2014;"06 anos";1.922
80044;"Jardim Helena";2014;"07 a 10 anos";7.834
80044;"Jardim Helena";2014;"11 a 14 anos";8.758
80044;"Jardim Helena";2014;"15 a 17 anos";7.417
80044;"Jardim Helena";2014;"18 a 19 anos";5.043
80044;"Jardim Helena";2014;"Total da Seleção";44.328
80044;"Jardim Helena";2014;"Total Geral da População";134.497
80045;"Jardim Paulista";2014;"00 a 03 anos";3.397
80045;"Jardim Paulista";2014;"04 a 05 anos";1.424
80045;"Jardim Paulista";2014;"06 anos";660
80045;"Jardim Paulista";2014;"07 a 10 anos";2.426
80045;"Jardim Paulista";2014;"11 a 14 anos";2.316
80045;"Jardim Paulista";2014;"15 a 17 anos";1.854
80045;"Jardim Paulista";2014;"18 a 19 anos";1.361
80045;"Jardim Paulista";2014;"Total da Seleção";13.438
80045;"Jardim Paulista";2014;"Total Geral da População";89.772
80046;"Jardim São Luís";2014;"00 a 03 anos";17.548
80046;"Jardim São Luís";2014;"04 a 05 anos";7.608
80046;"Jardim São Luís";2014;"06 anos";3.721
80046;"Jardim São Luís";2014;"07 a 10 anos";15.273
80046;"Jardim São Luís";2014;"11 a 14 anos";16.908
80046;"Jardim São Luís";2014;"15 a 17 anos";13.830
80046;"Jardim São Luís";2014;"18 a 19 anos";9.330
80046;"Jardim São Luís";2014;"Total da Seleção";84.218
80046;"Jardim São Luís";2014;"Total Geral da População";278.674
80047;"José Bonifácio";2014;"00 a 03 anos";6.845
80047;"José Bonifácio";2014;"04 a 05 anos";3.428
80047;"José Bonifácio";2014;"06 anos";1.738
80047;"José Bonifácio";2014;"07 a 10 anos";7.227
80047;"José Bonifácio";2014;"11 a 14 anos";7.829
80047;"José Bonifácio";2014;"15 a 17 anos";6.424
80047;"José Bonifácio";2014;"18 a 19 anos";4.287
80047;"José Bonifácio";2014;"Total da Seleção";37.778
80047;"José Bonifácio";2014;"Total Geral da População";129.670
80096;"Lajeado";2014;"00 a 03 anos";11.400
80096;"Lajeado";2014;"04 a 05 anos";5.074
80096;"Lajeado";2014;"06 anos";2.489
80096;"Lajeado";2014;"07 a 10 anos";10.180
80096;"Lajeado";2014;"11 a 14 anos";11.301
80096;"Lajeado";2014;"15 a 17 anos";9.685
80096;"Lajeado";2014;"18 a 19 anos";6.590
80096;"Lajeado";2014;"Total da Seleção";56.719
80096;"Lajeado";2014;"Total Geral da População";168.265
80048;"Lapa";2014;"00 a 03 anos";2.764
80048;"Lapa";2014;"04 a 05 anos";1.255
80048;"Lapa";2014;"06 anos";605
80048;"Lapa";2014;"07 a 10 anos";2.338
80048;"Lapa";2014;"11 a 14 anos";2.336
80048;"Lapa";2014;"15 a 17 anos";1.857
80048;"Lapa";2014;"18 a 19 anos";1.316
80048;"Lapa";2014;"Total da Seleção";12.471
80048;"Lapa";2014;"Total Geral da População";66.655
80049;"Liberdade";2014;"00 a 03 anos";3.312
80049;"Liberdade";2014;"04 a 05 anos";1.356
80049;"Liberdade";2014;"06 anos";632
80049;"Liberdade";2014;"07 a 10 anos";2.379
80049;"Liberdade";2014;"11 a 14 anos";2.402
80049;"Liberdade";2014;"15 a 17 anos";1.954
80049;"Liberdade";2014;"18 a 19 anos";1.455
80049;"Liberdade";2014;"Total da Seleção";13.490
80049;"Liberdade";2014;"Total Geral da População";70.860
80050;"Limão";2014;"00 a 03 anos";4.718
80050;"Limão";2014;"04 a 05 anos";1.920
80050;"Limão";2014;"06 anos";914
80050;"Limão";2014;"07 a 10 anos";3.653
80050;"Limão";2014;"11 a 14 anos";3.993
80050;"Limão";2014;"15 a 17 anos";3.253
80050;"Limão";2014;"18 a 19 anos";2.251
80050;"Limão";2014;"Total da Seleção";20.702
80050;"Limão";2014;"Total Geral da População";79.589
80051;"Mandaqui";2014;"00 a 03 anos";5.162
80051;"Mandaqui";2014;"04 a 05 anos";2.280
80051;"Mandaqui";2014;"06 anos";1.116
80051;"Mandaqui";2014;"07 a 10 anos";4.551
80051;"Mandaqui";2014;"11 a 14 anos";5.053
80051;"Mandaqui";2014;"15 a 17 anos";4.294
80051;"Mandaqui";2014;"18 a 19 anos";2.999
80051;"Mandaqui";2014;"Total da Seleção";25.455
80051;"Mandaqui";2014;"Total Geral da População";108.488
80052;"Marsilac";2014;"00 a 03 anos";423
80052;"Marsilac";2014;"04 a 05 anos";225
80052;"Marsilac";2014;"06 anos";117
80052;"Marsilac";2014;"07 a 10 anos";506
80052;"Marsilac";2014;"11 a 14 anos";584
80052;"Marsilac";2014;"15 a 17 anos";530
80052;"Marsilac";2014;"18 a 19 anos";350
80052;"Marsilac";2014;"Total da Seleção";2.735
80052;"Marsilac";2014;"Total Geral da População";8.283
80032;"Moema";2014;"00 a 03 anos";3.306
80032;"Moema";2014;"04 a 05 anos";1.578
80032;"Moema";2014;"06 anos";761
80032;"Moema";2014;"07 a 10 anos";2.843
80032;"Moema";2014;"11 a 14 anos";2.649
80032;"Moema";2014;"15 a 17 anos";2.116
80032;"Moema";2014;"18 a 19 anos";1.509
80032;"Moema";2014;"Total da Seleção";14.762
80032;"Moema";2014;"Total Geral da População";86.414
80053;"Mooca";2014;"00 a 03 anos";3.613
80053;"Mooca";2014;"04 a 05 anos";1.571
80053;"Mooca";2014;"06 anos";747
80053;"Mooca";2014;"07 a 10 anos";2.866
80053;"Mooca";2014;"11 a 14 anos";2.904
80053;"Mooca";2014;"15 a 17 anos";2.376
80053;"Mooca";2014;"18 a 19 anos";1.726
80053;"Mooca";2014;"Total da Seleção";15.803
80053;"Mooca";2014;"Total Geral da População";78.047
80054;"Morumbi";2014;"00 a 03 anos";2.823
80054;"Morumbi";2014;"04 a 05 anos";1.114
80054;"Morumbi";2014;"06 anos";529
80054;"Morumbi";2014;"07 a 10 anos";2.130
80054;"Morumbi";2014;"11 a 14 anos";2.375
80054;"Morumbi";2014;"15 a 17 anos";1.931
80054;"Morumbi";2014;"18 a 19 anos";1.315
80054;"Morumbi";2014;"Total da Seleção";12.217
80054;"Morumbi";2014;"Total Geral da População";49.694
80055;"Parelheiros";2014;"00 a 03 anos";9.994
80055;"Parelheiros";2014;"04 a 05 anos";4.248
80055;"Parelheiros";2014;"06 anos";2.085
80055;"Parelheiros";2014;"07 a 10 anos";8.732
80055;"Parelheiros";2014;"11 a 14 anos";10.039
80055;"Parelheiros";2014;"15 a 17 anos";8.404
80055;"Parelheiros";2014;"18 a 19 anos";5.619
80055;"Parelheiros";2014;"Total da Seleção";49.121
80055;"Parelheiros";2014;"Total Geral da População";140.189
80056;"Pari";2014;"00 a 03 anos";1.210
80056;"Pari";2014;"04 a 05 anos";471
80056;"Pari";2014;"06 anos";219
80056;"Pari";2014;"07 a 10 anos";849
80056;"Pari";2014;"11 a 14 anos";900
80056;"Pari";2014;"15 a 17 anos";708
80056;"Pari";2014;"18 a 19 anos";496
80056;"Pari";2014;"Total da Seleção";4.853
