"Código Localidade";"Nome Localidade";"Ano";"Faixa Etária - Escolar";"Total"
80013;"Cachoeirinha";2013;"06 anos";1.997
80013;"Cachoeirinha";2013;"07 a 10 anos";8.230
80013;"Cachoeirinha";2013;"11 a 14 anos";9.009
80013;"Cachoeirinha";2013;"15 a 17 anos";7.127
80013;"Cachoeirinha";2013;"18 a 19 anos";4.853
80013;"Cachoeirinha";2013;"Total da Seleção";44.375
80013;"Cachoeirinha";2013;"Total Geral da População";144.211
80014;"Cambuci";2013;"00 a 03 anos";1.950
80014;"Cambuci";2013;"04 a 05 anos";869
80014;"Cambuci";2013;"06 anos";420
80014;"Cambuci";2013;"07 a 10 anos";1.642
80014;"Cambuci";2013;"11 a 14 anos";1.659
80014;"Cambuci";2013;"15 a 17 anos";1.271
80014;"Cambuci";2013;"18 a 19 anos";889
80014;"Cambuci";2013;"Total da Seleção";8.700
80014;"Cambuci";2013;"Total Geral da População";38.218
80015;"Campo Belo";2013;"00 a 03 anos";2.786
80015;"Campo Belo";2013;"04 a 05 anos";1.269
80015;"Campo Belo";2013;"06 anos";618
80015;"Campo Belo";2013;"07 a 10 anos";2.419
80015;"Campo Belo";2013;"11 a 14 anos";2.432
80015;"Campo Belo";2013;"15 a 17 anos";1.846
80015;"Campo Belo";2013;"18 a 19 anos";1.295
80015;"Campo Belo";2013;"Total da Seleção";12.665
80015;"Campo Belo";2013;"Total Geral da População";65.208
80016;"Campo Grande";2013;"00 a 03 anos";4.795
80016;"Campo Grande";2013;"04 a 05 anos";2.285
80016;"Campo Grande";2013;"06 anos";1.136
80016;"Campo Grande";2013;"07 a 10 anos";4.624
80016;"Campo Grande";2013;"11 a 14 anos";4.910
80016;"Campo Grande";2013;"15 a 17 anos";3.943
80016;"Campo Grande";2013;"18 a 19 anos";2.718
80016;"Campo Grande";2013;"Total da Seleção";24.411
80016;"Campo Grande";2013;"Total Geral da População";102.797
80017;"Campo Limpo";2013;"00 a 03 anos";13.202
80017;"Campo Limpo";2013;"04 a 05 anos";6.120
80017;"Campo Limpo";2013;"06 anos";3.044
80017;"Campo Limpo";2013;"07 a 10 anos";12.524
80017;"Campo Limpo";2013;"11 a 14 anos";13.488
80017;"Campo Limpo";2013;"15 a 17 anos";10.599
80017;"Campo Limpo";2013;"18 a 19 anos";7.157
80017;"Campo Limpo";2013;"Total da Seleção";66.134
80017;"Campo Limpo";2013;"Total Geral da População";216.854
80018;"Cangaiba";2013;"00 a 03 anos";7.623
80018;"Cangaiba";2013;"04 a 05 anos";3.350
80018;"Cangaiba";2013;"06 anos";1.654
80018;"Cangaiba";2013;"07 a 10 anos";6.893
80018;"Cangaiba";2013;"11 a 14 anos";7.748
80018;"Cangaiba";2013;"15 a 17 anos";6.282
80018;"Cangaiba";2013;"18 a 19 anos";4.348
80018;"Cangaiba";2013;"Total da Seleção";37.898
80018;"Cangaiba";2013;"Total Geral da População";136.961
80019;"Capão Redondo";2013;"00 a 03 anos";17.681
80019;"Capão Redondo";2013;"04 a 05 anos";7.990
80019;"Capão Redondo";2013;"06 anos";3.974
80019;"Capão Redondo";2013;"07 a 10 anos";16.552
80019;"Capão Redondo";2013;"11 a 14 anos";18.202
80019;"Capão Redondo";2013;"15 a 17 anos";14.225
80019;"Capão Redondo";2013;"18 a 19 anos";9.596
80019;"Capão Redondo";2013;"Total da Seleção";88.220
80019;"Capão Redondo";2013;"Total Geral da População";277.091
80020;"Carrão";2013;"00 a 03 anos";3.493
80020;"Carrão";2013;"04 a 05 anos";1.625
80020;"Carrão";2013;"06 anos";811
80020;"Carrão";2013;"07 a 10 anos";3.382
80020;"Carrão";2013;"11 a 14 anos";3.762
80020;"Carrão";2013;"15 a 17 anos";3.080
80020;"Carrão";2013;"18 a 19 anos";2.173
80020;"Carrão";2013;"Total da Seleção";18.326
80020;"Carrão";2013;"Total Geral da População";83.965
80021;"Casa Verde";2013;"00 a 03 anos";4.410
80021;"Casa Verde";2013;"04 a 05 anos";1.926
80021;"Casa Verde";2013;"06 anos";938
80021;"Casa Verde";2013;"07 a 10 anos";3.817
80021;"Casa Verde";2013;"11 a 14 anos";4.141
80021;"Casa Verde";2013;"15 a 17 anos";3.282
80021;"Casa Verde";2013;"18 a 19 anos";2.295
80021;"Casa Verde";2013;"Total da Seleção";20.809
80021;"Casa Verde";2013;"Total Geral da População";85.855
80022;"Cidade Ademar";2013;"00 a 03 anos";16.818
80022;"Cidade Ademar";2013;"04 a 05 anos";7.489
80022;"Cidade Ademar";2013;"06 anos";3.687
80022;"Cidade Ademar";2013;"07 a 10 anos";15.124
80022;"Cidade Ademar";2013;"11 a 14 anos";16.475
80022;"Cidade Ademar";2013;"15 a 17 anos";13.047
80022;"Cidade Ademar";2013;"18 a 19 anos";8.976
80022;"Cidade Ademar";2013;"Total da Seleção";81.616
80022;"Cidade Ademar";2013;"Total Geral da População";272.818
80023;"Cidade Dutra";2013;"00 a 03 anos";11.316
80023;"Cidade Dutra";2013;"04 a 05 anos";5.122
80023;"Cidade Dutra";2013;"06 anos";2.555
80023;"Cidade Dutra";2013;"07 a 10 anos";10.720
80023;"Cidade Dutra";2013;"11 a 14 anos";11.971
80023;"Cidade Dutra";2013;"15 a 17 anos";9.530
80023;"Cidade Dutra";2013;"18 a 19 anos";6.507
80023;"Cidade Dutra";2013;"Total da Seleção";57.721
80023;"Cidade Dutra";2013;"Total Geral da População";197.913
80024;"Cidade Lider";2013;"00 a 03 anos";7.279
80024;"Cidade Lider";2013;"04 a 05 anos";3.367
80024;"Cidade Lider";2013;"06 anos";1.682
80024;"Cidade Lider";2013;"07 a 10 anos";7.010
80024;"Cidade Lider";2013;"11 a 14 anos";7.720
80024;"Cidade Lider";2013;"15 a 17 anos";6.125
80024;"Cidade Lider";2013;"18 a 19 anos";4.202
80024;"Cidade Lider";2013;"Total da Seleção";37.385
80024;"Cidade Lider";2013;"Total Geral da População";129.295
80025;"Cidade Tiradentes";2013;"00 a 03 anos";14.219
80025;"Cidade Tiradentes";2013;"04 a 05 anos";6.806
80025;"Cidade Tiradentes";2013;"06 anos";3.465
80025;"Cidade Tiradentes";2013;"07 a 10 anos";14.787
80025;"Cidade Tiradentes";2013;"11 a 14 anos";16.453
80025;"Cidade Tiradentes";2013;"15 a 17 anos";12.749
80025;"Cidade Tiradentes";2013;"18 a 19 anos";8.418
80025;"Cidade Tiradentes";2013;"Total da Seleção";76.897
80025;"Cidade Tiradentes";2013;"Total Geral da População";218.415
80026;"Consolação";2013;"00 a 03 anos";1.629
80026;"Consolação";2013;"04 a 05 anos";699
80026;"Consolação";2013;"06 anos";332
80026;"Consolação";2013;"07 a 10 anos";1.293
80026;"Consolação";2013;"11 a 14 anos";1.411
80026;"Consolação";2013;"15 a 17 anos";1.229
80026;"Consolação";2013;"18 a 19 anos";1.100
80026;"Consolação";2013;"Total da Seleção";7.693
80026;"Consolação";2013;"Total Geral da População";57.426
80027;"Cursino";2013;"00 a 03 anos";5.242
80027;"Cursino";2013;"04 a 05 anos";2.385
80027;"Cursino";2013;"06 anos";1.167
80027;"Cursino";2013;"07 a 10 anos";4.665
80027;"Cursino";2013;"11 a 14 anos";4.908
80027;"Cursino";2013;"15 a 17 anos";3.925
80027;"Cursino";2013;"18 a 19 anos";2.790
80027;"Cursino";2013;"Total da Seleção";25.082
80027;"Cursino";2013;"Total Geral da População";110.699
80028;"Ermelino Matarazzo";2013;"00 a 03 anos";6.726
80028;"Ermelino Matarazzo";2013;"04 a 05 anos";3.109
80028;"Ermelino Matarazzo";2013;"06 anos";1.546
80028;"Ermelino Matarazzo";2013;"07 a 10 anos";6.374
80028;"Ermelino Matarazzo";2013;"11 a 14 anos";6.923
80028;"Ermelino Matarazzo";2013;"15 a 17 anos";5.507
80028;"Ermelino Matarazzo";2013;"18 a 19 anos";3.777
80028;"Ermelino Matarazzo";2013;"Total da Seleção";33.962
80028;"Ermelino Matarazzo";2013;"Total Geral da População";115.311
80029;"Freguesia do Ó";2013;"00 a 03 anos";7.087
80029;"Freguesia do Ó";2013;"04 a 05 anos";3.095
80029;"Freguesia do Ó";2013;"06 anos";1.524
80029;"Freguesia do Ó";2013;"07 a 10 anos";6.343
80029;"Freguesia do Ó";2013;"11 a 14 anos";7.143
80029;"Freguesia do Ó";2013;"15 a 17 anos";5.825
80029;"Freguesia do Ó";2013;"18 a 19 anos";4.047
80029;"Freguesia do Ó";2013;"Total da Seleção";35.064
80029;"Freguesia do Ó";2013;"Total Geral da População";141.709
80030;"Grajaú";2013;"00 a 03 anos";24.660
80030;"Grajaú";2013;"04 a 05 anos";11.136
80030;"Grajaú";2013;"06 anos";5.553
80030;"Grajaú";2013;"07 a 10 anos";23.383
80030;"Grajaú";2013;"11 a 14 anos";26.158
80030;"Grajaú";2013;"15 a 17 anos";20.727
80030;"Grajaú";2013;"18 a 19 anos";13.891
80030;"Grajaú";2013;"Total da Seleção";125.508
80030;"Grajaú";2013;"Total Geral da População";369.471
80031;"Guaianases";2013;"00 a 03 anos";6.829
80031;"Guaianases";2013;"04 a 05 anos";3.087
80031;"Guaianases";2013;"06 anos";1.541
80031;"Guaianases";2013;"07 a 10 anos";6.478
80031;"Guaianases";2013;"11 a 14 anos";7.245
80031;"Guaianases";2013;"15 a 17 anos";5.760
80031;"Guaianases";2013;"18 a 19 anos";3.897
80031;"Guaianases";2013;"Total da Seleção";34.837
80031;"Guaianases";2013;"Total Geral da População";105.505
80033;"Iguatemi";2013;"00 a 03 anos";8.956
80033;"Iguatemi";2013;"04 a 05 anos";4.053
80033;"Iguatemi";2013;"06 anos";2.027
80033;"Iguatemi";2013;"07 a 10 anos";8.559
80033;"Iguatemi";2013;"11 a 14 anos";9.612
80033;"Iguatemi";2013;"15 a 17 anos";7.623
80033;"Iguatemi";2013;"18 a 19 anos";5.131
80033;"Iguatemi";2013;"Total da Seleção";45.961
80033;"Iguatemi";2013;"Total Geral da População";134.206
80034;"Ipiranga";2013;"00 a 03 anos";5.109
80034;"Ipiranga";2013;"04 a 05 anos";2.309
80034;"Ipiranga";2013;"06 anos";1.133
80034;"Ipiranga";2013;"07 a 10 anos";4.569
80034;"Ipiranga";2013;"11 a 14 anos";4.889
80034;"Ipiranga";2013;"15 a 17 anos";3.935
80034;"Ipiranga";2013;"18 a 19 anos";2.789
80034;"Ipiranga";2013;"Total da Seleção";24.733
80034;"Ipiranga";2013;"Total Geral da População";108.615
80035;"Itaim Bibi";2013;"00 a 03 anos";3.952
80035;"Itaim Bibi";2013;"04 a 05 anos";1.707
80035;"Itaim Bibi";2013;"06 anos";795
80035;"Itaim Bibi";2013;"07 a 10 anos";2.866
80035;"Itaim Bibi";2013;"11 a 14 anos";2.615
80035;"Itaim Bibi";2013;"15 a 17 anos";2.069
80035;"Itaim Bibi";2013;"18 a 19 anos";1.558
80035;"Itaim Bibi";2013;"Total da Seleção";15.562
80035;"Itaim Bibi";2013;"Total Geral da População";94.319
80036;"Itaim Paulista";2013;"00 a 03 anos";14.270
80036;"Itaim Paulista";2013;"04 a 05 anos";6.581
80036;"Itaim Paulista";2013;"06 anos";3.302
80036;"Itaim Paulista";2013;"07 a 10 anos";13.932
80036;"Itaim Paulista";2013;"11 a 14 anos";15.639
80036;"Itaim Paulista";2013;"15 a 17 anos";12.622
80036;"Itaim Paulista";2013;"18 a 19 anos";8.532
80036;"Itaim Paulista";2013;"Total da Seleção";74.878
80036;"Itaim Paulista";2013;"Total Geral da População";227.112
80037;"Itaquera";2013;"00 a 03 anos";12.210
80037;"Itaquera";2013;"04 a 05 anos";5.566
80037;"Itaquera";2013;"06 anos";2.778
80037;"Itaquera";2013;"07 a 10 anos";11.637
80037;"Itaquera";2013;"11 a 14 anos";12.939
80037;"Itaquera";2013;"15 a 17 anos";10.335
80037;"Itaquera";2013;"18 a 19 anos";6.964
80037;"Itaquera";2013;"Total da Seleção";62.429
80037;"Itaquera";2013;"Total Geral da População";206.782
80038;"Jabaquara";2013;"00 a 03 anos";11.885
80038;"Jabaquara";2013;"04 a 05 anos";5.375
80038;"Jabaquara";2013;"06 anos";2.643
80038;"Jabaquara";2013;"07 a 10 anos";10.734
80038;"Jabaquara";2013;"11 a 14 anos";11.526
80038;"Jabaquara";2013;"15 a 17 anos";9.224
80038;"Jabaquara";2013;"18 a 19 anos";6.387
80038;"Jabaquara";2013;"Total da Seleção";57.774
80038;"Jabaquara";2013;"Total Geral da População";225.492
80039;"Jaçanã";2013;"00 a 03 anos";4.996
80039;"Jaçanã";2013;"04 a 05 anos";2.433
80039;"Jaçanã";2013;"06 anos";1.231
80039;"Jaçanã";2013;"07 a 10 anos";5.165
80039;"Jaçanã";2013;"11 a 14 anos";5.631
80039;"Jaçanã";2013;"15 a 17 anos";4.422
80039;"Jaçanã";2013;"18 a 19 anos";2.998
80039;"Jaçanã";2013;"Total da Seleção";26.876
80039;"Jaçanã";2013;"Total Geral da População";95.105
80040;"Jaguara";2013;"00 a 03 anos";1.139
80040;"Jaguara";2013;"04 a 05 anos";511
80040;"Jaguara";2013;"06 anos";253
80040;"Jaguara";2013;"07 a 10 anos";1.049
80040;"Jaguara";2013;"11 a 14 anos";1.149
80040;"Jaguara";2013;"15 a 17 anos";905
80040;"Jaguara";2013;"18 a 19 anos";630
80040;"Jaguara";2013;"Total da Seleção";5.636
80040;"Jaguara";2013;"Total Geral da População";24.602
80041;"Jaguaré";2013;"00 a 03 anos";2.840
80041;"Jaguaré";2013;"04 a 05 anos";1.316
80041;"Jaguaré";2013;"06 anos";653
80041;"Jaguaré";2013;"07 a 10 anos";2.669
80041;"Jaguaré";2013;"11 a 14 anos";2.843
80041;"Jaguaré";2013;"15 a 17 anos";2.213
80041;"Jaguaré";2013;"18 a 19 anos";1.523
80041;"Jaguaré";2013;"Total da Seleção";14.057
80041;"Jaguaré";2013;"Total Geral da População";51.551
80042;"Jaraguá";2013;"00 a 03 anos";11.985
80042;"Jaraguá";2013;"04 a 05 anos";5.428
80042;"Jaraguá";2013;"06 anos";2.727
80042;"Jaraguá";2013;"07 a 10 anos";11.617
80042;"Jaraguá";2013;"11 a 14 anos";13.148
80042;"Jaraguá";2013;"15 a 17 anos";10.344
80042;"Jaraguá";2013;"18 a 19 anos";6.924
80042;"Jaraguá";2013;"Total da Seleção";62.173
80042;"Jaraguá";2013;"Total Geral da População";193.695
80043;"Jardim Ângela";2013;"00 a 03 anos";21.110
80043;"Jardim Ângela";2013;"04 a 05 anos";9.835
80043;"Jardim Ângela";2013;"06 anos";4.922
80043;"Jardim Ângela";2013;"07 a 10 anos";20.474
80043;"Jardim Ângela";2013;"11 a 14 anos";22.262
80043;"Jardim Ângela";2013;"15 a 17 anos";17.376
80043;"Jardim Ângela";2013;"18 a 19 anos";11.552
80043;"Jardim Ângela";2013;"Total da Seleção";107.531
80043;"Jardim Ângela";2013;"Total Geral da População";308.424
80044;"Jardim Helena";2013;"00 a 03 anos";9.084
80044;"Jardim Helena";2013;"04 a 05 anos";3.990
80044;"Jardim Helena";2013;"06 anos";1.971
80044;"Jardim Helena";2013;"07 a 10 anos";8.209
80044;"Jardim Helena";2013;"11 a 14 anos";9.193
80044;"Jardim Helena";2013;"15 a 17 anos";7.419
80044;"Jardim Helena";2013;"18 a 19 anos";5.015
80044;"Jardim Helena";2013;"Total da Seleção";44.881
80044;"Jardim Helena";2013;"Total Geral da População";134.650
80045;"Jardim Paulista";2013;"00 a 03 anos";3.204
80045;"Jardim Paulista";2013;"04 a 05 anos";1.358
80045;"Jardim Paulista";2013;"06 anos";637
80045;"Jardim Paulista";2013;"07 a 10 anos";2.384
80045;"Jardim Paulista";2013;"11 a 14 anos";2.344
80045;"Jardim Paulista";2013;"15 a 17 anos";1.881
80045;"Jardim Paulista";2013;"18 a 19 anos";1.441
80045;"Jardim Paulista";2013;"Total da Seleção";13.249
80045;"Jardim Paulista";2013;"Total Geral da População";89.495
80046;"Jardim São Luís";2013;"00 a 03 anos";16.908
80046;"Jardim São Luís";2013;"04 a 05 anos";7.612
80046;"Jardim São Luís";2013;"06 anos";3.784
80046;"Jardim São Luís";2013;"07 a 10 anos";15.772
80046;"Jardim São Luís";2013;"11 a 14 anos";17.389
80046;"Jardim São Luís";2013;"15 a 17 anos";13.583
80046;"Jardim São Luís";2013;"18 a 19 anos";9.213
80046;"Jardim São Luís";2013;"Total da Seleção";84.261
80046;"Jardim São Luís";2013;"Total Geral da População";275.886
80047;"José Bonifácio";2013;"00 a 03 anos";6.881
80047;"José Bonifácio";2013;"04 a 05 anos";3.440
80047;"José Bonifácio";2013;"06 anos";1.755
80047;"José Bonifácio";2013;"07 a 10 anos";7.387
80047;"José Bonifácio";2013;"11 a 14 anos";8.011
80047;"José Bonifácio";2013;"15 a 17 anos";6.256
80047;"José Bonifácio";2013;"18 a 19 anos";4.168
80047;"José Bonifácio";2013;"Total da Seleção";37.898
80047;"José Bonifácio";2013;"Total Geral da População";128.230
80096;"Lajeado";2013;"00 a 03 anos";11.140
80096;"Lajeado";2013;"04 a 05 anos";5.069
80096;"Lajeado";2013;"06 anos";2.528
80096;"Lajeado";2013;"07 a 10 anos";10.588
80096;"Lajeado";2013;"11 a 14 anos";11.849
80096;"Lajeado";2013;"15 a 17 anos";9.626
80096;"Lajeado";2013;"18 a 19 anos";6.507
80096;"Lajeado";2013;"Total da Seleção";57.307
80096;"Lajeado";2013;"Total Geral da População";167.313
80048;"Lapa";2013;"00 a 03 anos";2.677
80048;"Lapa";2013;"04 a 05 anos";1.224
80048;"Lapa";2013;"06 anos";594
80048;"Lapa";2013;"07 a 10 anos";2.324
80048;"Lapa";2013;"11 a 14 anos";2.356
80048;"Lapa";2013;"15 a 17 anos";1.859
80048;"Lapa";2013;"18 a 19 anos";1.340
80048;"Lapa";2013;"Total da Seleção";12.374
80048;"Lapa";2013;"Total Geral da População";66.417
80049;"Liberdade";2013;"00 a 03 anos";3.100
80049;"Liberdade";2013;"04 a 05 anos";1.311
80049;"Liberdade";2013;"06 anos";619
80049;"Liberdade";2013;"07 a 10 anos";2.374
80049;"Liberdade";2013;"11 a 14 anos";2.451
80049;"Liberdade";2013;"15 a 17 anos";2.013
80049;"Liberdade";2013;"18 a 19 anos";1.538
80049;"Liberdade";2013;"Total da Seleção";13.406
80049;"Liberdade";2013;"Total Geral da População";70.402
80050;"Limão";2013;"00 a 03 anos";4.474
80050;"Limão";2013;"04 a 05 anos";1.913
80050;"Limão";2013;"06 anos";929
80050;"Limão";2013;"07 a 10 anos";3.780
80050;"Limão";2013;"11 a 14 anos";4.127
80050;"Limão";2013;"15 a 17 anos";3.272
80050;"Limão";2013;"18 a 19 anos";2.289
80050;"Limão";2013;"Total da Seleção";20.784
80050;"Limão";2013;"Total Geral da População";79.757
80051;"Mandaqui";2013;"00 a 03 anos";5.001
80051;"Mandaqui";2013;"04 a 05 anos";2.272
80051;"Mandaqui";2013;"06 anos";1.129
80051;"Mandaqui";2013;"07 a 10 anos";4.702
80051;"Mandaqui";2013;"11 a 14 anos";5.252
80051;"Mandaqui";2013;"15 a 17 anos";4.292
80051;"Mandaqui";2013;"18 a 19 anos";3.007
80051;"Mandaqui";2013;"Total da Seleção";25.655
80051;"Mandaqui";2013;"Total Geral da População";108.257
80052;"Marsilac";2013;"00 a 03 anos";438
80052;"Marsilac";2013;"04 a 05 anos";230
80052;"Marsilac";2013;"06 anos";120
80052;"Marsilac";2013;"07 a 10 anos";533
80052;"Marsilac";2013;"11 a 14 anos";624
80052;"Marsilac";2013;"15 a 17 anos";513
80052;"Marsilac";2013;"18 a 19 anos";336
80052;"Marsilac";2013;"Total da Seleção";2.794
80052;"Marsilac";2013;"Total Geral da População";8.278
80032;"Moema";2013;"00 a 03 anos";3.254
80032;"Moema";2013;"04 a 05 anos";1.516
80032;"Moema";2013;"06 anos";731
80032;"Moema";2013;"07 a 10 anos";2.770
80032;"Moema";2013;"11 a 14 anos";2.665
80032;"Moema";2013;"15 a 17 anos";2.111
80032;"Moema";2013;"18 a 19 anos";1.535
80032;"Moema";2013;"Total da Seleção";14.582
80032;"Moema";2013;"Total Geral da População";85.621
80053;"Mooca";2013;"00 a 03 anos";3.446
80053;"Mooca";2013;"04 a 05 anos";1.521
80053;"Mooca";2013;"06 anos";732
80053;"Mooca";2013;"07 a 10 anos";2.850
80053;"Mooca";2013;"11 a 14 anos";2.943
80053;"Mooca";2013;"15 a 17 anos";2.397
80053;"Mooca";2013;"18 a 19 anos";1.762
80053;"Mooca";2013;"Total da Seleção";15.651
80053;"Mooca";2013;"Total Geral da População";77.435
80054;"Morumbi";2013;"00 a 03 anos";2.616
80054;"Morumbi";2013;"04 a 05 anos";1.095
80054;"Morumbi";2013;"06 anos";532
80054;"Morumbi";2013;"07 a 10 anos";2.183
80054;"Morumbi";2013;"11 a 14 anos";2.411
80054;"Morumbi";2013;"15 a 17 anos";1.882
80054;"Morumbi";2013;"18 a 19 anos";1.287
80054;"Morumbi";2013;"Total da Seleção";12.006
80054;"Morumbi";2013;"Total Geral da População";48.968
80055;"Parelheiros";2013;"00 a 03 anos";9.540
80055;"Parelheiros";2013;"04 a 05 anos";4.248
80055;"Parelheiros";2013;"06 anos";2.127
80055;"Parelheiros";2013;"07 a 10 anos";9.068
80055;"Parelheiros";2013;"11 a 14 anos";10.334
80055;"Parelheiros";2013;"15 a 17 anos";8.208
80055;"Parelheiros";2013;"18 a 19 anos";5.426
80055;"Parelheiros";2013;"Total da Seleção";48.951
80055;"Parelheiros";2013;"Total Geral da População";137.818
80056;"Pari";2013;"00 a 03 anos";1.114
80056;"Pari";2013;"04 a 05 anos";458
80056;"Pari";2013;"06 anos";219
80056;"Pari";2013;"07 a 10 anos";859
80056;"Pari";2013;"11 a 14 anos";908
80056;"Pari";2013;"15 a 17 anos";704
80056;"Pari";2013;"18 a 19 anos";507
80056;"Pari";2013;"Total da Seleção";4.769
